ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.543201443123606981e-03,-2.726048911215392582e-05,7.258895051413051525e-02
3.543201541660789301e-03,-2.730674768028153084e-05,7.219628676231312769e-02
3.543201639008362012e-03,-2.735276342428198020e-05,7.180568422239461124e-02
3.543201735178844181e-03,-2.739853761879168634e-05,7.141713207444386202e-02
3.543201830184622599e-03,-2.744407153175641622e-05,7.103061955532696814e-02
3.543201924037954822e-03,-2.748936642446647030e-05,7.064613595840889271e-02
3.543202016750968738e-03,-2.753442355159156670e-05,7.026367063325711371e-02
3.543202108335666463e-03,-2.757924416121566109e-05,6.988321298534638792e-02
3.543202198803924782e-03,-2.762382949487141072e-05,6.950475247576541615e-02
3.543202288167490374e-03,-2.766818078757464191e-05,6.912827862092489617e-02
3.543202376437993694e-03,-2.771229926785854643e-05,6.875378099226697737e-02
3.543202463626939861e-03,-2.775618615780764758e-05,6.838124921597661665e-02
3.543202549745711697e-03,-2.779984267309168824e-05,6.801067297269404455e-02
3.543202634805575364e-03,-2.784327002299931229e-05,6.764204199722895217e-02
3.543202718817676893e-03,-2.788646941047153598e-05,6.727534607827619084e-02
3.543202801793045222e-03,-2.792944203213503971e-05,6.691057505813285955e-02
3.543202883742597401e-03,-2.797218907833539541e-05,6.654771883241690500e-02
3.543202964677128614e-03,-2.801471173316989760e-05,6.618676734978730380e-02
3.543203044607326057e-03,-2.805701117452047901e-05,6.582771061166556303e-02
3.543203123543764172e-03,-2.809908857408627739e-05,6.547053867195884447e-02
3.543203201496906811e-03,-2.814094509741610388e-05,6.511524163678431010e-02
3.543203278477103334e-03,-2.818258190394070490e-05,6.476180966419516072e-02
3.543203354494599451e-03,-2.822400014700489172e-05,6.441023296390804842e-02
3.543203429559531586e-03,-2.826520097389945672e-05,6.406050179703171032e-02
3.543203503681931210e-03,-2.830618552589300147e-05,6.371260647579737868e-02
3.543203576871720942e-03,-2.834695493826348700e-05,6.336653736329030118e-02
3.543203649138723654e-03,-2.838751034032970622e-05,6.302228487318287109e-02
3.543203720492653364e-03,-2.842785285548255969e-05,6.267983946946899254e-02
3.543203790943130847e-03,-2.846798360121616548e-05,6.233919166620004171e-02
3.543203860499664990e-03,-2.850790368915880299e-05,6.200033202722200071e-02
3.543203929171672307e-03,-2.854761422510371103e-05,6.166325116591409028e-02
3.543203996968469129e-03,-2.858711630903971657e-05,6.132793974492882494e-02
3.543204063899273778e-03,-2.862641103518168386e-05,6.099438847593324775e-02
3.543204129973206128e-03,-2.866549949200083145e-05,6.066258811935176798e-02
3.543204195199290210e-03,-2.870438276225490348e-05,6.033252948411008815e-02
3.543204259586459851e-03,-2.874306192301806994e-05,6.000420342738070623e-02
3.543204323143547829e-03,-2.878153804571088119e-05,5.967760085432959744e-02
3.543204385879300186e-03,-2.881981219612984291e-05,5.935271271786429770e-02
3.543204447802370590e-03,-2.885788543447700806e-05,5.902953001838332631e-02
3.543204508921316866e-03,-2.889575881538929101e-05,5.870804380352680207e-02
3.543204569244613137e-03,-2.893343338796765967e-05,5.838824516792858604e-02
3.543204628780639853e-03,-2.897091019580627343e-05,5.807012525296947891e-02
3.543204687537691161e-03,-2.900819027702130937e-05,5.775367524653188256e-02
3.543204745523974904e-03,-2.904527466427976140e-05,5.743888638275573832e-02
3.543204802747612191e-03,-2.908216438482801237e-05,5.712574994179561716e-02
3.543204859216638261e-03,-2.911886046052028758e-05,5.681425724957923917e-02
3.543204914939004219e-03,-2.915536390784699317e-05,5.650439967756717974e-02
3.543204969922577035e-03,-2.919167573796281381e-05,5.619616864251388705e-02
3.543205024175143884e-03,-2.922779695671478008e-05,5.588955560622983071e-02
3.543205077704406503e-03,-2.926372856467006123e-05,5.558455207534507975e-02
3.543205130517988570e-03,-2.929947155714374452e-05,5.528114960107397696e-02
3.543205182623430927e-03,-2.933502692422632993e-05,5.497933977898118718e-02
3.543205234028196354e-03,-2.937039565081124172e-05,5.467911424874871695e-02
3.543205284739670436e-03,-2.940557871662200130e-05,5.438046469394452326e-02
3.543205334765160697e-03,-2.944057709623948475e-05,5.408338284179203120e-02
3.543205384111897029e-03,-2.947539175912878391e-05,5.378786046294096318e-02
3.543205432787033433e-03,-2.951002366966616912e-05,5.349388937123947946e-02
3.543205480797649316e-03,-2.954447378716575724e-05,5.320146142350730412e-02
3.543205528150749923e-03,-2.957874306590603395e-05,5.291056851931021793e-02
3.543205574853266343e-03,-2.961283245515638614e-05,5.262120260073566147e-02
3.543205620912056372e-03,-2.964674289920330244e-05,5.233335565216949703e-02
3.543205666333906680e-03,-2.968047533737656337e-05,5.204701970007404033e-02
3.543205711125533251e-03,-2.971403070407530633e-05,5.176218681276709144e-02
3.543205755293579208e-03,-2.974740992879379566e-05,5.147884910020231186e-02
3.543205798844620020e-03,-2.978061393614726398e-05,5.119699871375060080e-02
3.543205841785160900e-03,-2.981364364589747897e-05,5.091662784598272734e-02
3.543205884121640708e-03,-2.984649997297823574e-05,5.063772873045305906e-02
3.543205925860427180e-03,-2.987918382752067627e-05,5.036029364148435911e-02
3.543205967007823001e-03,-2.991169611487852430e-05,5.008431489395386016e-02
3.543206007570065801e-03,-2.994403773565313708e-05,4.980978484308037912e-02
3.543206047553325560e-03,-2.997620958571848952e-05,4.953669588421246578e-02
3.543206086963708937e-03,-3.000821255624593127e-05,4.926504045261786285e-02
3.543206125807257974e-03,-3.004004753372887260e-05,4.899481102327387511e-02
3.543206164089950094e-03,-3.007171540000744327e-05,4.872600011065895270e-02
3.543206201817702440e-03,-3.010321703229278201e-05,4.845860026854536401e-02
3.543206238996366667e-03,-3.013455330319140063e-05,4.819260408979284677e-02
3.543206275631737186e-03,-3.016572508072932777e-05,4.792800420614354295e-02
3.543206311729542920e-03,-3.019673322837619858e-05,4.766479328801778714e-02
3.543206347295455548e-03,-3.022757860506912749e-05,4.740296404431112304e-02
3.543206382335085600e-03,-3.025826206523649962e-05,4.714250922219236778e-02
3.543206416853985491e-03,-3.028878445882167422e-05,4.688342160690261995e-02
3.543206450857649525e-03,-3.031914663130646099e-05,4.662569402155546799e-02
3.543206484351513457e-03,-3.034934942373459645e-05,4.636931932693817704e-02
3.543206517340956666e-03,-3.037939367273503058e-05,4.611429042131391653e-02
3.543206549831301715e-03,-3.040928021054507794e-05,4.586060024022502873e-02
3.543206581827814793e-03,-3.043900986503347725e-05,4.560824175629738658e-02
3.543206613335707009e-03,-3.046858345972334602e-05,4.535720797904566753e-02
3.543206644360136562e-03,-3.049800181381492507e-05,4.510749195467972372e-02
3.543206674906202239e-03,-3.052726574220837049e-05,4.485908676591205541e-02
3.543206704978954687e-03,-3.055637605552621357e-05,4.461198553176601994e-02
3.543206734583390777e-03,-3.058533356013591218e-05,4.436618140738540078e-02
3.543206763724449700e-03,-3.061413905817211086e-05,4.412166758384468424e-02
3.543206792407024245e-03,-3.064279334755890753e-05,4.387843728796049503e-02
3.543206820635956458e-03,-3.067129722203193064e-05,4.363648378210396861e-02
3.543206848416030706e-03,-3.069965147116032132e-05,4.339580036401410879e-02
3.543206875751988855e-03,-3.072785688036862073e-05,4.315638036661214455e-02
3.543206902648516395e-03,-3.075591423095851509e-05,4.291821715781683061e-02
3.543206929110255445e-03,-3.078382430013048584e-05,4.268130414036076098e-02
3.543206955141795650e-03,-3.081158786100532426e-05,4.244563475160755689e-02
3.543206980747678082e-03,-3.083920568264552416e-05,4.221120246337017184e-02
3.543207005932398710e-03,-3.086667853007666099e-05,4.197800078172999466e-02
3.543207030700404499e-03,-3.089400716430847277e-05,4.174602324685695171e-02
3.543207055056094706e-03,-3.092119234235602917e-05,4.151526343283061526e-02
3.543207079003823923e-03,-3.094823481726068369e-05,4.128571494746218623e-02
3.543207102547901201e-03,-3.097513533811089713e-05,4.105737143211739271e-02
3.543207125692589190e-03,-3.100189465006297296e-05,4.083022656154038782e-02
3.543207148442105436e-03,-3.102851349436178591e-05,4.060427404367854265e-02
3.543207170800624986e-03,-3.105499260836123271e-05,4.037950761950810652e-02
3.543207192772276481e-03,-3.108133272554466258e-05,4.015592106286086649e-02
3.543207214361148664e-03,-3.110753457554521272e-05,3.993350818025168808e-02
3.543207235571282573e-03,-3.113359888416605587e-05,3.971226281070688868e-02
3.543207256406680650e-03,-3.115952637340043085e-05,3.949217882559367260e-02
3.543207276871302401e-03,-3.118531776145166653e-05,3.927325012845027385e-02
3.543207296969063530e-03,-3.121097376275312426e-05,3.905547065481713293e-02
3.543207316703841578e-03,-3.123649508798788979e-05,3.883883437206887834e-02
3.543207336079470717e-03,-3.126188244410855988e-05,3.862333527924725202e-02
3.543207355099747824e-03,-3.128713653435675801e-05,3.840896740689484640e-02
3.543207373768424671e-03,-3.131225805828263641e-05,3.819572481688974369e-02
3.543207392089221374e-03,-3.133724771176424264e-05,3.798360160228107796e-02
3.543207410065810341e-03,-3.136210618702683873e-05,3.777259188712535354e-02
3.543207427701831457e-03,-3.138683417266197636e-05,3.756268982632370024e-02
3.543207445000884706e-03,-3.141143235364670077e-05,3.735388960545996118e-02
3.543207461966529307e-03,-3.143590141136240235e-05,3.714618544063962025e-02
3.543207478602292387e-03,-3.146024202361378337e-05,3.693957157832958998e-02
3.543207494911659872e-03,-3.148445486464754019e-05,3.673404229519883907e-02
3.543207510898081693e-03,-3.150854060517114700e-05,3.652959189795985245e-02
3.543207526564973089e-03,-3.153249991237133475e-05,3.632621472321092421e-02
3.543207541915712432e-03,-3.155633344993266485e-05,3.612390513727926217e-02
3.543207556953640366e-03,-3.158004187805580476e-05,3.592265753606495998e-02
3.543207571682066310e-03,-3.160362585347591200e-05,3.572246634488571854e-02
3.543207586104262820e-03,-3.162708602948076744e-05,3.552332601832249026e-02
3.543207600223468624e-03,-3.165042305592891532e-05,3.532523104006578957e-02
3.543207614042885589e-03,-3.167363757926760685e-05,3.512817592276292616e-02
3.543207627565686090e-03,-3.169673024255076403e-05,3.493215520786602940e-02
3.543207640795006941e-03,-3.171970168545671319e-05,3.473716346548078732e-02
3.543207653733953730e-03,-3.174255254430604039e-05,3.454319529421608775e-02
3.543207666385595183e-03,-3.176528345207906066e-05,3.435024532103433947e-02
3.543207678752971837e-03,-3.178789503843343627e-05,3.415830820110268840e-02
3.543207690839092136e-03,-3.181038792972163917e-05,3.396737861764493466e-02
3.543207702646929396e-03,-3.183276274900823045e-05,3.377745128179427542e-02
3.543207714179427877e-03,-3.185502011608714663e-05,3.358852093244675541e-02
3.543207725439501479e-03,-3.187716064749891129e-05,3.340058233611558486e-02
3.543207736430034182e-03,-3.189918495654766391e-05,3.321363028678615825e-02
3.543207747153875268e-03,-3.192109365331811401e-05,3.302765960577178084e-02
3.543207757613849301e-03,-3.194288734469254284e-05,3.284266514157033190e-02
3.543207767812747884e-03,-3.196456663436753396e-05,3.265864176972144151e-02
3.543207777753333999e-03,-3.198613212287073769e-05,3.247558439266463176e-02
3.543207787438341135e-03,-3.200758440757744592e-05,3.229348793959806868e-02
3.543207796870475896e-03,-3.202892408272721420e-05,3.211234736633811204e-02
3.543207806052414092e-03,-3.205015173944026035e-05,3.193215765517957994e-02
3.543207814986804212e-03,-3.207126796573389014e-05,3.175291381475674191e-02
3.543207823676266556e-03,-3.209227334653873314e-05,3.157461087990508924e-02
3.543207832123395403e-03,-3.211316846371497873e-05,3.139724391152379224e-02
3.543207840330754241e-03,-3.213395389606852389e-05,3.122080799643882701e-02
3.543207848300885740e-03,-3.215463021936690422e-05,3.104529824726695933e-02
3.543207856036298311e-03,-3.217519800635534010e-05,3.087070980228031822e-02
3.543207863539478680e-03,-3.219565782677255930e-05,3.069703782527171201e-02
3.543207870812886250e-03,-3.221601024736658566e-05,3.052427750542068344e-02
3.543207877858954840e-03,-3.223625583191044646e-05,3.035242405716026201e-02
3.543207884680092245e-03,-3.225639514121777141e-05,3.018147272004435833e-02
3.543207891278681541e-03,-3.227642873315832378e-05,3.001141875861590078e-02
3.543207897657078918e-03,-3.229635716267351136e-05,2.984225746227573209e-02
3.543207903817617143e-03,-3.231618098179165331e-05,2.967398414515203323e-02
3.543207909762603833e-03,-3.233590073964336229e-05,2.950659414597056954e-02
3.543207915494325354e-03,-3.235551698247672331e-05,2.934008282792553712e-02
3.543207921015039015e-03,-3.237503025367239804e-05,2.917444557855117596e-02
3.543207926326980874e-03,-3.239444109375872903e-05,2.900967780959394504e-02
3.543207931432362703e-03,-3.241375004042668144e-05,2.884577495688546434e-02
3.543207936333376325e-03,-3.243295762854473047e-05,2.868273248021604993e-02
3.543207941032184508e-03,-3.245206439017368782e-05,2.852054586320897783e-02
3.543207945530931803e-03,-3.247107085458144005e-05,2.835921061319536182e-02
3.543207949831738909e-03,-3.248997754825762600e-05,2.819872226108970786e-02
3.543207953936704409e-03,-3.250878499492816507e-05,2.803907636126613118e-02
3.543207957847902163e-03,-3.252749371556981942e-05,2.788026849143517005e-02
3.543207961567389555e-03,-3.254610422842462743e-05,2.772229425252132826e-02
3.543207965097197945e-03,-3.256461704901420835e-05,2.756514926854120029e-02
3.543207968439337878e-03,-3.258303269015408059e-05,2.740882918648223851e-02
3.543207971595797780e-03,-3.260135166196787151e-05,2.725332967618222108e-02
3.543207974568551768e-03,-3.261957447190141885e-05,2.709864643020922989e-02
3.543207977359543598e-03,-3.263770162473684502e-05,2.694477516374240572e-02
3.543207979970701416e-03,-3.265573362260653652e-05,2.679171161445320637e-02
3.543207982403934718e-03,-3.267367096500704886e-05,2.663945154238736221e-02
3.543207984661131318e-03,-3.269151414881295043e-05,2.648799072984741806e-02
3.543207986744154742e-03,-3.270926366829059190e-05,2.633732498127589611e-02
3.543207988654856807e-03,-3.272692001511177392e-05,2.618745012313908674e-02
3.543207990395063310e-03,-3.274448367836739455e-05,2.603836200381143967e-02
3.543207991966585736e-03,-3.276195514458095430e-05,2.589005649346054136e-02
3.543207993371209983e-03,-3.277933489772208838e-05,2.574252948393273774e-02
3.543207994610711540e-03,-3.279662341921990912e-05,2.559577688863933637e-02
3.543207995686839442e-03,-3.281382118797644335e-05,2.544979464244338449e-02
3.543207996601330581e-03,-3.283092868037975796e-05,2.530457870154707856e-02
3.543207997355898430e-03,-3.284794637031726854e-05,2.516012504337975311e-02
3.543207997952240850e-03,-3.286487472918881754e-05,2.501642966648644217e-02
3.543207998392039221e-03,-3.288171422591975923e-05,2.487348859041702692e-02
3.543207998676952807e-03,-3.289846532697388205e-05,2.473129785561600444e-02
3.543207998808629161e-03,-3.291512849636644614e-05,2.458985352331278726e-02
3.543207998788692418e-03,-3.293170419567692270e-05,2.444915167541258580e-02
3.543207998618754136e-03,-3.294819288406182825e-05,2.430918841438789099e-02
3.543207998300408092e-03,-3.296459501826745045e-05,2.416995986317051898e-02
3.543207997835228981e-03,-3.298091105264247904e-05,2.403146216504418661e-02
3.543207997224775887e-03,-3.299714143915064360e-05,2.389369148353770109e-02
3.543207996470593580e-03,-3.301328662738314118e-05,2.375664400231868034e-02
3.543207995574208617e-03,-3.302934706457116566e-05,2.362031592508783209e-02
3.543207994537131075e-03,-3.304532319559826082e-05,2.348470347547379489e-02
3.543207993360856286e-03,-3.306121546301265998e-05,2.334980289692854122e-02
3.543207992046863101e-03,-3.307702430703952386e-05,2.321561045262332187e-02
3.543207990596613892e-03,-3.309275016559319892e-05,2.308212242534512029e-02
3.543207989011558454e-03,-3.310839347428921127e-05,2.294933511739372101e-02
3.543207987293128802e-03,-3.312395466645651822e-05,2.281724485047927076e-02
3.543207985442742639e-03,-3.313943417314931927e-05,2.268584796562037736e-02
3.543207983461802921e-03,-3.315483242315917206e-05,2.255514082304276025e-02
3.543207981351696560e-03,-3.317014984302672889e-05,2.242511980207842134e-02
3.543207979113797458e-03,-3.318538685705364939e-05,2.229578130106536771e-02
3.543207976749463469e-03,-3.320054388731428276e-05,2.216712173724781978e-02
3.543207974260042040e-03,-3.321562135366743141e-05,2.203913754667698524e-02
3.543207971646859800e-03,-3.323061967376788413e-05,2.191182518411232197e-02
3.543207968911234271e-03,-3.324553926307810515e-05,2.178518112292333539e-02
3.543207966054467799e-03,-3.326038053487962505e-05,2.165920185499191006e-02
3.543207963077847546e-03,-3.327514390028460107e-05,2.153388389061509575e-02
3.543207959982651572e-03,-3.328982976824709279e-05,2.140922375840845909e-02
3.543207956770139284e-03,-3.330443854557447336e-05,2.128521800520994170e-02
3.543207953441558384e-03,-3.331897063693866457e-05,2.116186319598417284e-02
3.543207949998146596e-03,-3.333342644488733800e-05,2.103915591372733720e-02
3.543207946441122563e-03,-3.334780636985510262e-05,2.091709275937251103e-02
3.543207942771697122e-03,-3.336211081017457044e-05,2.079567035169553255e-02
3.543207938991065932e-03,-3.337634016208735439e-05,2.067488532722128181e-02
3.543207935100413809e-03,-3.339049481975514750e-05,2.055473434013058154e-02
3.543207931100911257e-03,-3.340457517527050394e-05,2.043521406216746578e-02
3.543207926993716204e-03,-3.341858161866782334e-05,2.031632118254700359e-02
3.543207922779978338e-03,-3.343251453793410474e-05,2.019805240786358078e-02
3.543207918460826965e-03,-3.344637431901964627e-05,2.008040446199968118e-02
3.543207914037388353e-03,-3.346016134584883301e-05,1.996337408603513983e-02
3.543207909510773159e-03,-3.347387600033070791e-05,1.984695803815684362e-02
3.543207904882079463e-03,-3.348751866236956314e-05,1.973115309356895247e-02
3.543207900152394070e-03,-3.350108970987544327e-05,1.961595604440356452e-02
3.543207895322792508e-03,-3.351458951877464847e-05,1.950136369963186012e-02
3.543207890394341631e-03,-3.352801846302016321e-05,1.938737288497570377e-02
3.543207885368092249e-03,-3.354137691460194260e-05,1.927398044281971451e-02
3.543207880245089099e-03,-3.355466524355729365e-05,1.916118323212380459e-02
3.543207875026361739e-03,-3.356788381798105997e-05,1.904897812833614840e-02
3.543207869712928452e-03,-3.358103300403586072e-05,1.893736202330666835e-02
3.543207864305799714e-03,-3.359411316596223467e-05,1.882633182520090237e-02
3.543207858805977762e-03,-3.360712466608871651e-05,1.871588445841438492e-02
3.543207853214447485e-03,-3.362006786484186572e-05,1.860601686348742345e-02
3.543207847532184665e-03,-3.363294312075626154e-05,1.849672599702037804e-02
3.543207841760162048e-03,-3.364575079048441668e-05,1.838800883158933641e-02
3.543207835899335034e-03,-3.365849122880669773e-05,1.827986235566225401e-02
3.543207829950648612e-03,-3.367116478864111688e-05,1.817228357351554843e-02
3.543207823915040400e-03,-3.368377182105311687e-05,1.806526950515110336e-02
3.543207817793439345e-03,-3.369631267526527454e-05,1.795881718621371304e-02
3.543207811586761811e-03,-3.370878769866705193e-05,1.785292366790900212e-02
3.543207805295915929e-03,-3.372119723682428301e-05,1.774758601692168203e-02
3.543207798921800718e-03,-3.373354163348891120e-05,1.764280131533436935e-02
3.543207792465302621e-03,-3.374582123060838125e-05,1.753856666054669222e-02
3.543207785927301578e-03,-3.375803636833513957e-05,1.743487916519493447e-02
3.543207779308667985e-03,-3.377018738503612100e-05,1.733173595707201975e-02
3.543207772610264001e-03,-3.378227461730203229e-05,1.722913417904797795e-02
3.543207765832936604e-03,-3.379429839995674401e-05,1.712707098899077240e-02
3.543207758977534507e-03,-3.380625906606651978e-05,1.702554355968759897e-02
3.543207752044889077e-03,-3.381815694694928628e-05,1.692454907876654938e-02
3.543207745035822139e-03,-3.382999237218374723e-05,1.682408474861872560e-02
3.543207737951154651e-03,-3.384176566961858562e-05,1.672414778632071164e-02
3.543207730791690224e-03,-3.385347716538151679e-05,1.662473542355753092e-02
3.543207723558230732e-03,-3.386512718388827372e-05,1.652584490654592994e-02
3.543207716251565477e-03,-3.387671604785167371e-05,1.642747349595809550e-02
3.543207708872475950e-03,-3.388824407829052238e-05,1.632961846684579180e-02
3.543207701421738440e-03,-3.389971159453847023e-05,1.623227710856487219e-02
3.543207693900116660e-03,-3.391111891425290989e-05,1.613544672470018648e-02
3.543207686308369551e-03,-3.392246635342377172e-05,1.603912463299088376e-02
3.543207678647245645e-03,-3.393375422638225160e-05,1.594330816525612107e-02
3.543207670917486538e-03,-3.394498284580951846e-05,1.584799466732117121e-02
3.543207663119827319e-03,-3.395615252274538113e-05,1.575318149894386344e-02
3.543207655254994402e-03,-3.396726356659695515e-05,1.565886603374146493e-02
3.543207647323704228e-03,-3.397831628514712634e-05,1.556504565911792821e-02
3.543207639326669336e-03,-3.398931098456318376e-05,1.547171777619153234e-02
3.543207631264590554e-03,-3.400024796940522226e-05,1.537887979972286413e-02
3.543207623138166975e-03,-3.401112754263463996e-05,1.528652915804323831e-02
3.543207614948086417e-03,-3.402195000562246622e-05,1.519466329298344021e-02
3.543207606695028457e-03,-3.403271565815777779e-05,1.510327965980285368e-02
3.543207598379667905e-03,-3.404342479845595232e-05,1.501237572711900010e-02
3.543207590002672193e-03,-3.405407772316697599e-05,1.492194897683739134e-02
3.543207581564699650e-03,-3.406467472738358189e-05,1.483199690408178867e-02
3.543207573066405134e-03,-3.407521610464949666e-05,1.474251701712481905e-02
3.543207564508433095e-03,-3.408570214696757207e-05,1.465350683731893831e-02
3.543207555891422778e-03,-3.409613314480782159e-05,1.456496389902779513e-02
3.543207547216007357e-03,-3.410650938711549778e-05,1.447688574955789849e-02
3.543207538482810465e-03,-3.411683116131910854e-05,1.438926994909071021e-02
3.543207529692454002e-03,-3.412709875333837928e-05,1.430211407061503757e-02
3.543207520845548589e-03,-3.413731244759211334e-05,1.421541569985981454e-02
3.543207511942700078e-03,-3.414747252700610667e-05,1.412917243522721598e-02
3.543207502984507817e-03,-3.415757927302108966e-05,1.404338188772614494e-02
3.543207493971566816e-03,-3.416763296560033003e-05,1.395804168090604598e-02
3.543207484904460809e-03,-3.417763388323751369e-05,1.387314945079107242e-02
3.543207475783773531e-03,-3.418758230296443576e-05,1.378870284581461964e-02
3.543207466610078741e-03,-3.419747850035869167e-05,1.370469952675417227e-02
3.543207457383943260e-03,-3.420732274955123263e-05,1.362113716666650369e-02
3.543207448105930007e-03,-3.421711532323407030e-05,1.353801345082322402e-02
3.543207438776597561e-03,-3.422685649266773744e-05,1.345532607664666133e-02
3.543207429396494964e-03,-3.423654652768886377e-05,1.337307275364608625e-02
3.543207419966166484e-03,-3.424618569671760272e-05,1.329125120335423495e-02
3.543207410486152922e-03,-3.425577426676511251e-05,1.320985915926423636e-02
3.543207400956984235e-03,-3.426531250344091507e-05,1.312889436676679261e-02
3.543207391379190382e-03,-3.427480067096029580e-05,1.304835458308774288e-02
3.543207381753293514e-03,-3.428423903215154736e-05,1.296823757722593423e-02
3.543207372079809712e-03,-3.429362784846334226e-05,1.288854112989141695e-02
3.543207362359248117e-03,-3.430296737997190888e-05,1.280926303344397804e-02
3.543207352592117870e-03,-3.431225788538826182e-05,1.273040109183197661e-02
3.543207342778917270e-03,-3.432149962206535755e-05,1.265195312053152971e-02
3.543207332920140281e-03,-3.433069284600525023e-05,1.257391694648596521e-02
3.543207323016278262e-03,-3.433983781186616605e-05,1.249629040804567208e-02
3.543207313067813467e-03,-3.434893477296949637e-05,1.241907135490819165e-02
3.543207303075229016e-03,-3.435798398130693993e-05,1.234225764805865246e-02
3.543207293038995887e-03,-3.436698568754739425e-05,1.226584715971052765e-02
3.543207282959584190e-03,-3.437594014104391489e-05,1.218983777324670476e-02
3.543207272837457962e-03,-3.438484758984061370e-05,1.211422738316082597e-02
3.543207262673076473e-03,-3.439370828067957734e-05,1.203901389499898757e-02
3.543207252466895087e-03,-3.440252245900765713e-05,1.196419522530171170e-02
3.543207242219362230e-03,-3.441129036898326563e-05,1.188976930154623905e-02
3.543207231930925027e-03,-3.442001225348317325e-05,1.181573406208910951e-02
3.543207221602020628e-03,-3.442868835410919638e-05,1.174208745610906719e-02
3.543207211233085751e-03,-3.443731891119493983e-05,1.166882744355023788e-02
3.543207200824550606e-03,-3.444590416381239687e-05,1.159595199506562382e-02
3.543207190376843670e-03,-3.445444434977861707e-05,1.152345909196089702e-02
3.543207179890383880e-03,-3.446293970566229286e-05,1.145134672613845953e-02
3.543207169365591037e-03,-3.447139046679022407e-05,1.137961290004184736e-02
3.543207158802874970e-03,-3.447979686725401963e-05,1.130825562660036677e-02
3.543207148202647677e-03,-3.448815913991638599e-05,1.123727292917407576e-02
3.543207137565309445e-03,-3.449647751641770005e-05,1.116666284149901191e-02
3.543207126891264897e-03,-3.450475222718235856e-05,1.109642340763273768e-02
3.543207116180903914e-03,-3.451298350142522909e-05,1.102655268190015116e-02
3.543207105434621577e-03,-3.452117156715793842e-05,1.095704872883959853e-02
3.543207094652805166e-03,-3.452931665119522188e-05,1.088790962314925212e-02
3.543207083835836751e-03,-3.453741897916117110e-05,1.081913344963378147e-02
3.543207072984095370e-03,-3.454547877549555624e-05,1.075071830315130379e-02
3.543207062097956158e-03,-3.455349626345996527e-05,1.068266228856060499e-02
3.543207051177790345e-03,-3.456147166514399752e-05,1.061496352066865385e-02
3.543207040223964391e-03,-3.456940520147148423e-05,1.054762012417836091e-02
3.543207029236842588e-03,-3.457729709220651272e-05,1.048063023363665809e-02
3.543207018216784025e-03,-3.458514755595961982e-05,1.041399199338279881e-02
3.543207007164143017e-03,-3.459295681019374148e-05,1.034770355749697369e-02
3.543206996079273450e-03,-3.460072507123029785e-05,1.028176308974917096e-02
3.543206984962519665e-03,-3.460845255425517669e-05,1.021616876354830214e-02
3.543206973814229041e-03,-3.461613947332468298e-05,1.015091876189162280e-02
3.543206962634743752e-03,-3.462378604137148841e-05,1.008601127731439083e-02
3.543206951424395131e-03,-3.463139247021050648e-05,1.002144451183979712e-02
3.543206940183521881e-03,-3.463895897054477423e-05,9.957216676929154728e-03
3.543206928912452300e-03,-3.464648575197128665e-05,9.893325993432374246e-03
3.543206917611510780e-03,-3.465397302298678356e-05,9.829770691538666436e-03
3.543206906281023885e-03,-3.466142099099357726e-05,9.766549010727513733e-03
3.543206894921307765e-03,-3.466882986230521743e-05,9.703659199719910644e-03
3.543206883532680311e-03,-3.467619984215229842e-05,9.641099516429857408e-03
3.543206872115452471e-03,-3.468353113468806319e-05,9.578868227916086109e-03
3.543206860669936929e-03,-3.469082394299409543e-05,9.516963610334071288e-03
3.543206849196435092e-03,-3.469807846908596412e-05,9.455383948888276477e-03
3.543206837695254442e-03,-3.470529491391877332e-05,9.394127537784647056e-03
3.543206826166692049e-03,-3.471247347739277292e-05,9.333192680183366799e-03
3.543206814611045419e-03,-3.471961435835884741e-05,9.272577688151845132e-03
3.543206803028607719e-03,-3.472671775462408597e-05,9.212280882617969804e-03
3.543206791419666914e-03,-3.473378386295721703e-05,9.152300593323588543e-03
3.543206779784512268e-03,-3.474081287909404960e-05,9.092635158778247448e-03
3.543206768123427844e-03,-3.474780499774295529e-05,9.033282926213156636e-03
3.543206756436694665e-03,-3.475476041259017410e-05,8.974242251535423029e-03
3.543206744724589422e-03,-3.476167931630526933e-05,8.915511499282493049e-03
3.543206732987387499e-03,-3.476856190054640629e-05,8.857089042576860721e-03
3.543206721225361684e-03,-3.477540835596567843e-05,8.798973263080999557e-03
3.543206709438780425e-03,-3.478221887221438606e-05,8.741162550952518220e-03
3.543206697627911735e-03,-3.478899363794830149e-05,8.683655304799595478e-03
3.543206685793016692e-03,-3.479573284083286645e-05,8.626449931636592100e-03
3.543206673934357238e-03,-3.480243666754844368e-05,8.569544846839948979e-03
3.543206662052190981e-03,-3.480910530379542622e-05,8.512938474104272610e-03
3.543206650146774658e-03,-3.481573893429941452e-05,8.456629245398682507e-03
3.543206638218357202e-03,-3.482233774281632568e-05,8.400615600923366788e-03
3.543206626267191885e-03,-3.482890191213750957e-05,8.344895989066380623e-03
3.543206614293524601e-03,-3.483543162409474293e-05,8.289468866360668459e-03
3.543206602297598214e-03,-3.484192705956534546e-05,8.234332697441301349e-03
3.543206590279657318e-03,-3.484838839847717389e-05,8.179485955002950212e-03
3.543206578239939137e-03,-3.485481581981353480e-05,8.124927119757577657e-03
