accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.038145427561682540e-03,-6.615952012588013909e-02,-9.813832676294875768e+00
5.180021380056741218e-03,-7.327119160112476048e-02,-9.787249159747233307e+00
-1.445913640059514130e-03,-6.841913912258455743e-02,-9.803072521955385810e+00
-1.024450837285728090e-02,-6.250131552758782238e-02,-9.805508534486820693e+00
-1.574163136612081321e-02,-6.717181936579115498e-02,-9.785929572482389815e+00
-7.166642874487966393e-03,-7.886621352913107674e-02,-9.782435449577771891e+00
2.403657370717455707e-02,-7.179102640864234997e-02,-9.813019560737032521e+00
1.322668108343844073e-02,-6.091663630177866079e-02,-9.806325469385646088e+00
5.077797130921180360e-03,-6.954446265257878401e-02,-9.816432120103272041e+00
-1.119449083478043713e-03,-6.570967997832678764e-02,-9.800683561141450895e+00
9.654342418488375682e-03,-5.622171057659304527e-02,-9.804446563518691704e+00
5.620519422237291174e-03,-5.405448154362229446e-02,-9.783794040669969050e+00
-2.468445731098502152e-03,-5.466060149086423431e-02,-9.795678011579667555e+00
-7.603109592774933128e-04,-5.997552016134286706e-02,-9.797879702513530020e+00
5.815592704104199061e-03,-6.518236006804213611e-02,-9.805116162830682214e+00
-7.246390787996273390e-03,-6.394784100911217462e-02,-9.802763295108700703e+00
-1.845373838824599169e-03,-5.284748712097417367e-02,-9.782518875390357138e+00
-1.677368659690131559e-03,-5.694596270545045774e-02,-9.780383555488530334e+00
2.366498886149080196e-03,-6.161097597145984150e-02,-9.793477854709498942e+00
-1.914488409360790922e-03,-4.988766038485783344e-02,-9.798802269611643467e+00
1.228388760769231515e-02,-5.605748522072727391e-02,-9.798339325479064499e+00
7.661140458099403340e-03,-7.803255950957686815e-02,-9.797557243696401130e+00
3.201441137064764669e-03,-6.981990856360850706e-02,-9.799774544039674851e+00
2.248806899176667047e-03,-6.121375644820384321e-02,-9.792606120463553054e+00
-4.456201727032252022e-03,-6.588910825143677596e-02,-9.791790367193117461e+00
1.045760331687972319e-02,-4.818728271415186060e-02,-9.796576767815100339e+00
3.402568757571156760e-03,-5.085564175382470409e-02,-9.796796155435584907e+00
8.371344538090194978e-03,-6.189994601521887213e-02,-9.788141905437630186e+00
4.092928384487563035e-05,-5.401293967000209140e-02,-9.793313793744005125e+00
-1.755108390507914432e-04,-5.362329635133202682e-02,-9.791540340738736248e+00
8.826554432730268629e-03,-6.502281248230486199e-02,-9.791574931157056128e+00
1.107549583733755984e-02,-6.101934582996990097e-02,-9.784779592977551843e+00
-8.828409345393728111e-03,-5.768092286965203347e-02,-9.791148804989996179e+00
-3.744016621277929027e-03,-5.317676464685400922e-02,-9.799480973005920248e+00
-6.748267856920464776e-03,-6.528437331968990620e-02,-9.787981184545129665e+00
1.244683684283948502e-02,-6.664003365108593646e-02,-9.803864548485881514e+00
-7.208189950491355157e-03,-6.786526150106683697e-02,-9.790238259496224060e+00
-7.827743294056851639e-03,-4.668425786693375379e-02,-9.819720693176394732e+00
-2.556055425905978673e-03,-5.120288390985282267e-02,-9.801609910532976144e+00
7.651461819768748569e-03,-4.210346277173263041e-02,-9.797896198661542044e+00
9.231539116757132152e-03,-5.859556439488242119e-02,-9.791680882856061530e+00
-7.744686941023886826e-04,-5.241622617265090378e-02,-9.783513961174444162e+00
-5.284400561574193259e-03,-5.150244324994847356e-02,-9.804918390182981724e+00
-9.234958234371990274e-03,-4.997906615826036569e-02,-9.809368940198631037e+00
1.131702584016557912e-02,-6.527475520052797298e-02,-9.774840237818532174e+00
2.023775903031867825e-03,-4.328696112440182098e-02,-9.795184513246717017e+00
1.541781037272867833e-04,-5.633976904740590347e-02,-9.807615795429292405e+00
9.699107545427979038e-03,-4.225701573566736924e-02,-9.794088345311664057e+00
9.579505758146131256e-03,-5.884175204906810785e-02,-9.777974597162092607e+00
-6.931474858286310915e-03,-5.082387625360926947e-02,-9.800119362819526003e+00
3.608897269426783634e-03,-5.997799865468326358e-02,-9.802276055915283948e+00
2.522821101590739905e-03,-4.684364589582722116e-02,-9.797934417802256490e+00
5.568916455507222580e-04,-5.210966940377557977e-02,-9.787315185636348502e+00
1.483086968474673067e-03,-4.575590857806115241e-02,-9.789847627700172694e+00
2.564280685523635198e-03,-5.140614071388304590e-02,-9.790481151617637323e+00
-1.795132194154949561e-03,-5.176330686597361425e-02,-9.797273742230061089e+00
2.633973807890491008e-03,-4.719204192652098895e-02,-9.802170166465476342e+00
7.217924267041798958e-03,-4.147725676022314539e-02,-9.791472388873906141e+00
6.711223293778816913e-03,-6.703188457737742356e-02,-9.796733179223144461e+00
1.088055516328423691e-02,-4.363195123353050264e-02,-9.789485325938931837e+00
5.874525966695881563e-03,-5.643476245347418818e-02,-9.798348081105430651e+00
-2.964752017781220692e-03,-4.317644421779498476e-02,-9.788964155147846569e+00
-3.690255032985980625e-03,-5.386792944468021815e-02,-9.798997345336237785e+00
-3.631175786044730548e-03,-4.360640914984306032e-02,-9.790945008319116738e+00
6.562662867282935061e-03,-4.424840879198935206e-02,-9.789498492254711692e+00
1.108952376052416318e-02,-5.298499429219065415e-02,-9.790792474196262418e+00
1.327533655332881202e-02,-4.437580088114859850e-02,-9.810275303494233157e+00
1.100397426126350706e-02,-4.248118482594077233e-02,-9.797277727193215213e+00
5.130751025714109896e-03,-4.580998648670777523e-02,-9.793906057857318714e+00
-9.729556066713447582e-03,-4.423775427883917810e-02,-9.790646476495684425e+00
6.855315579852114954e-03,-5.938202511103781583e-02,-9.800174012656206912e+00
5.578655242321503213e-03,-4.638260101808512614e-02,-9.786276839835950980e+00
2.948821170996217527e-03,-5.725308498355604486e-02,-9.797756090289420072e+00
7.596429614142867666e-03,-3.972939178525316389e-02,-9.797251778767391173e+00
-6.765940178299600580e-03,-4.212988432486446111e-02,-9.802485587425158187e+00
-1.349354889774460366e-02,-5.864850632635619510e-02,-9.801794426605544786e+00
-6.228616036904706041e-03,-4.095114782870828279e-02,-9.786217282760425462e+00
1.835308507436947401e-03,-3.989388066482996847e-02,-9.790058606865473578e+00
2.257981894001158309e-03,-3.788376246799855102e-02,-9.804652124700812266e+00
-6.845785961779077451e-03,-3.441954420928503011e-02,-9.773125170528269123e+00
-6.752387173259499949e-03,-5.445915878327518833e-02,-9.799318152491334644e+00
-1.008198472010222828e-02,-2.819162684378408168e-02,-9.790125898837660046e+00
4.861699359079018831e-03,-4.261640576817311149e-02,-9.804252874504541637e+00
-4.093856921065060044e-03,-3.746534876273040215e-02,-9.788166752067507304e+00
1.305878020813218410e-02,-4.568825514357447576e-02,-9.787174166800777897e+00
1.968602381685359906e-02,-4.609763867690964967e-02,-9.793875961579798783e+00
7.139659525661919831e-03,-3.577348433327755262e-02,-9.790875472459365625e+00
2.407344033887651863e-03,-3.544897506675140364e-02,-9.797216262779588902e+00
8.600889425604442765e-03,-3.808034071911027552e-02,-9.792271372775742222e+00
6.068894602477160199e-03,-3.576307171107326321e-02,-9.789863007682333418e+00
-8.296799289521355342e-03,-2.574116727392147808e-02,-9.789488097923575438e+00
-7.866519272994414169e-03,-5.450485723017231554e-02,-9.802226904774741456e+00
-1.245222947223789504e-02,-4.625032508406764359e-02,-9.804104448624512358e+00
-1.151477485936203528e-03,-2.065342592932919996e-02,-9.800416660662790491e+00
1.107725385814420198e-02,-4.161300102753903718e-02,-9.795253509129974390e+00
8.169548162239033406e-03,-4.955162995894039912e-02,-9.797098869376991814e+00
-6.558301486649816686e-03,-3.757692188922061305e-02,-9.786354370888355803e+00
-8.768654663838672259e-03,-4.032526308345114191e-02,-9.790463734913490867e+00
7.392347359714177349e-03,-4.863738890438672191e-02,-9.801750689479616696e+00
6.724140973679487709e-03,-2.864591403768624450e-02,-9.804873334980811705e+00
-3.291064279445135229e-03,-3.867415563411316648e-02,-9.788086942954379310e+00
-5.447220724709204119e-03,-3.591694295652679558e-02,-9.802321741452603376e+00
1.279659225311573570e-02,-3.233118223300535804e-02,-9.810072018055297605e+00
1.627827799286741758e-04,-2.898722188050414580e-02,-9.816622761237571382e+00
-4.481070940956450969e-03,-4.022172675189022301e-02,-9.790480214621711141e+00
-2.217905330881732653e-03,-2.871077585512476354e-02,-9.789970319563135348e+00
-5.843468144230028194e-03,-3.635984326256548604e-02,-9.801306348878853214e+00
6.432915593667230814e-03,-4.775926146470941408e-02,-9.800867157701892651e+00
3.422301648982161836e-03,-6.008142374983462680e-02,-9.788125961216817217e+00
-5.856062751442727907e-03,-3.469094359648739606e-02,-9.784861516178402496e+00
1.330749346601856238e-02,-3.970992513861523743e-02,-9.809136642612600099e+00
-1.403752414787525318e-04,-2.446280547532158484e-02,-9.776723647121768224e+00
7.869254550030582718e-03,-3.004239933080816993e-02,-9.809430571059255755e+00
4.949056094110860018e-03,-2.713918036769068579e-02,-9.793619958432717709e+00
9.163356798856393468e-03,-2.425017242583544716e-02,-9.779993834005002995e+00
-4.576486869998129363e-03,-3.318941474330673602e-02,-9.788502639320970644e+00
7.659348927098528007e-03,-4.116871259374834530e-02,-9.796437469149452681e+00
-4.327674299143851287e-03,-3.234901403578738927e-02,-9.804494969752699518e+00
-6.999684560315711304e-03,-4.457650633612199320e-02,-9.799356573521624370e+00
6.203071662362480941e-03,-3.217449029973706159e-02,-9.783036617124288625e+00
-4.028689644491328589e-03,-2.573296697965034296e-02,-9.806077437439963518e+00
-5.265302719206942615e-03,-4.324460721715973899e-02,-9.824089512183634909e+00
-9.435458152882332528e-03,-2.884928283531843288e-02,-9.785177122118200899e+00
-3.275010039032276834e-04,-3.773350956233532949e-02,-9.803907051489829882e+00
5.274603789231832769e-03,-3.121960417604158211e-02,-9.789960936980103057e+00
-7.066217378738905326e-03,-3.689369661125178890e-02,-9.802652622536214722e+00
1.378234722349363194e-02,-2.864566327061842527e-02,-9.777679552232088511e+00
-1.066607907990479477e-02,-2.345699576621030139e-02,-9.794583292205331304e+00
-2.023508918319211550e-02,-2.448874178420773831e-02,-9.794985686370276667e+00
-2.677084336464974085e-03,-3.830886872973032764e-02,-9.796996397235890441e+00
-5.645688794516269884e-03,-3.579175848111940117e-02,-9.788216835882783684e+00
9.123365762844698468e-03,-3.438321341440776779e-02,-9.799464840027289014e+00
-4.727649150044956929e-03,-4.681871095299618146e-02,-9.804653497035692666e+00
1.247300300242732904e-02,-5.180747103564162237e-02,-9.787413851602945414e+00
-1.270278825054238156e-02,-3.666037803833489123e-02,-9.795844160365714259e+00
-3.262116599473626356e-03,-1.825558758412673677e-02,-9.796928179572699236e+00
8.974561934699316901e-03,-2.694516414271467403e-02,-9.784690467755273957e+00
6.984480753714081974e-03,-3.193179085877141665e-02,-9.798352825199188487e+00
7.358398147923258213e-03,-2.593876407431976866e-02,-9.804869784736572669e+00
-1.222869651437159333e-03,-2.979648524991759459e-02,-9.784964813096088676e+00
-1.343762446129187667e-02,-4.175936356604842414e-02,-9.782720386853705818e+00
9.414483080434360093e-03,-3.304123595561487409e-02,-9.804096163569326450e+00
1.372516291627351968e-02,-1.722091038907894861e-02,-9.805088278560399218e+00
3.484187218377944768e-04,-3.560960351639767124e-02,-9.812490849648716207e+00
6.582096765387955659e-04,-2.894951930402271320e-02,-9.807465870613912173e+00
-1.288473383577471224e-02,-1.028436178962920111e-02,-9.795024740393964535e+00
6.975824755715450114e-04,-3.522910567196175374e-02,-9.792512531085652228e+00
-4.602322243154397495e-03,-2.529043641394539826e-02,-9.797843521509213005e+00
1.706343911150890943e-02,-3.626137865469220012e-02,-9.779013175942415259e+00
2.940283755586386560e-04,-2.485827393966743779e-02,-9.795351209605598797e+00
7.700228982602946859e-03,-4.101066622047076782e-02,-9.792383086338292131e+00
-1.630334817791771361e-03,-2.389992060111137406e-02,-9.803318911638882582e+00
1.250722384451931173e-02,-1.676232148302230981e-02,-9.783700073588617485e+00
4.778557018194715816e-03,-1.608866833715299344e-02,-9.799691112427563411e+00
-1.873739102022953804e-03,-2.867175587591687738e-02,-9.781155135289170133e+00
-2.316074223819050530e-03,-3.280312603236586189e-02,-9.798254823836478167e+00
1.018845001876005942e-02,-1.590140517362160014e-02,-9.794908545977600411e+00
-6.629729160432419957e-03,-3.464646506572537782e-02,-9.790481295453664856e+00
-8.097101012821857069e-03,-3.570184506119041673e-02,-9.791839455082126165e+00
-3.221644638434408708e-03,-3.050903725663227373e-02,-9.786213389612759883e+00
6.503103637459020127e-03,-3.309740037824834835e-02,-9.783476544923670914e+00
8.366324278978437209e-03,-2.892988795549028547e-02,-9.791398360898913467e+00
-1.479534171259782802e-02,-1.692672116529599091e-02,-9.808928801723762803e+00
-4.915766011934028651e-03,-3.132802117921362761e-02,-9.800124402753040087e+00
1.048352131319400674e-03,-2.858983382448944746e-02,-9.789590806386986088e+00
-2.135759579372580388e-02,-1.800465640626507796e-02,-9.800086409613182781e+00
-3.661139317026679209e-04,-9.005976764919886718e-03,-9.777136044559025407e+00
-3.501092625704563168e-03,-1.703902697815576697e-02,-9.812650128362136570e+00
-1.194935764618718001e-03,-2.798468257056335382e-02,-9.808188961148923468e+00
-3.004628114622989992e-03,-2.180826594651511657e-02,-9.787025732309423631e+00
9.011009314749236711e-05,-2.380977148370569743e-02,-9.802843945210307552e+00
-1.039566240241260710e-03,-2.869304914786350094e-02,-9.789853602164590995e+00
7.315534748607644897e-03,-3.086598239535493643e-02,-9.792564907234735827e+00
-2.622838038238617300e-04,-3.213861720131151734e-02,-9.796866805417627333e+00
-1.042532435122737328e-02,-3.564508948563076263e-02,-9.789512069787694060e+00
-7.142172272195390376e-06,-3.198114226495559625e-02,-9.799975256449869221e+00
-4.985654407785513643e-03,-1.447173684229572863e-02,-9.798543345774401558e+00
-6.267334466349247686e-03,-1.744155637999214581e-02,-9.798495201481715711e+00
5.359836097979579946e-03,-5.351328762025365365e-03,-9.784464318247012571e+00
-2.041813851685018479e-03,-3.661774946789516511e-02,-9.802369661882629259e+00
2.801858482434591360e-03,-1.853295680909965160e-02,-9.795693459545104176e+00
7.034331034713512017e-03,-2.985262437856669657e-02,-9.787688983628136441e+00
-4.994340939970397415e-03,-3.111968114185178699e-02,-9.789824197005891904e+00
4.761624635300307044e-03,-2.685309021256913897e-02,-9.800797530934177715e+00
4.600696963209994009e-03,-1.192034437768105769e-02,-9.798166933209826013e+00
8.586324244924300672e-03,-1.432802502958028038e-02,-9.791534875061815413e+00
-1.765116685948409092e-02,-2.577218913927948815e-02,-9.769094749011967949e+00
1.019196960782078019e-02,-2.883599634215345750e-02,-9.810002089456800078e+00
-1.225403948804067514e-02,-2.835143707270448496e-02,-9.806065248004598445e+00
1.643193897015724630e-02,-1.591492100874823679e-02,-9.802875378351561864e+00
-1.598249232543572443e-03,-2.434998303301110986e-02,-9.797772075498139444e+00
-8.167773888406260150e-04,-2.760952525358522508e-02,-9.796270978118242212e+00
-1.279935799856870594e-02,-2.820009411146767037e-02,-9.784244006867091059e+00
6.070837558726025884e-04,-2.832262977152945685e-02,-9.809748928462106221e+00
-8.866254475658089801e-03,-2.564949505970678251e-02,-9.797859474692813819e+00
1.734976092799389753e-03,-8.975194160148193892e-03,-9.791743690503022179e+00
-3.048008520043666170e-03,-2.082794332029396303e-02,-9.789272623764361470e+00
1.396438936439884336e-02,-2.385749496282590920e-02,-9.796800321562153968e+00
7.005851478116313039e-04,-1.846665089974254201e-02,-9.794109313306712750e+00
2.021353383310863991e-03,-3.038935016637701880e-02,-9.802268085956896471e+00
-1.311333243054294603e-03,-2.668002792479610280e-02,-9.792058305616414771e+00
4.538135956586820605e-03,-2.350789105640852319e-02,-9.788190115426278481e+00
9.462046187091358029e-03,-1.307203708176080982e-02,-9.788334918055904055e+00
-7.148144509096080769e-03,-2.356370557479098640e-02,-9.796950561944703040e+00
7.661306568907976823e-03,-3.038964858788290729e-02,-9.806056956217588549e+00
8.499463477612573693e-04,-2.643045655843365149e-02,-9.804658488859161025e+00
-4.310362411784135961e-04,-5.591453681041878843e-03,-9.798263936009549369e+00
4.303423315621853970e-03,-3.359380449758565812e-02,-9.789527822827848169e+00
-7.425801142641306855e-03,-2.600531093775206026e-02,-9.801913624983527029e+00
4.732987750437470109e-03,-1.851977777705282949e-02,-9.782921745054940388e+00
-5.948452819390336738e-03,-2.922511116926385447e-02,-9.802631015881182464e+00
-7.601417569709396915e-03,-3.924521376076423040e-02,-9.797521261422744487e+00
4.231880140550194243e-03,-3.045246351080733646e-02,-9.805462197060050400e+00
-1.181671022021093739e-02,-2.607420233996488035e-02,-9.792517701627478033e+00
9.206510864947748188e-03,-3.446952608204077034e-02,-9.798892539510509536e+00
8.564196864443757076e-04,-2.277126073947089921e-02,-9.794494800327630202e+00
9.061257318489010634e-04,-1.337270917927336350e-02,-9.807055319061777965e+00
-1.452483616395090424e-03,-2.746354387911154743e-02,-9.803249870640316388e+00
4.125634921536731024e-03,-1.111099685646346757e-02,-9.784071835813453077e+00
