ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-6.570326685396547794e-02,-9.795333535700114780e+00
0.000000000000000000e+00,-6.535998484499677685e-02,-9.795333538221369096e+00
0.000000000000000000e+00,-6.501850482822824073e-02,-9.795333540716271159e+00
0.000000000000000000e+00,-6.467881734445174446e-02,-9.795333543185103409e+00
0.000000000000000000e+00,-6.434091298411344362e-02,-9.795333545628137628e+00
0.000000000000000000e+00,-6.400478238705316347e-02,-9.795333548045634942e+00
0.000000000000000000e+00,-6.367041624224502316e-02,-9.795333550437872461e+00
0.000000000000000000e+00,-6.333780528753957251e-02,-9.795333552805107757e+00
0.000000000000000000e+00,-6.300694030940724721e-02,-9.795333555147607285e+00
0.000000000000000000e+00,-6.267781214268310086e-02,-9.795333557465628616e+00
0.000000000000000000e+00,-6.235041167031298709e-02,-9.795333559759425768e+00
0.000000000000000000e+00,-6.202472982310087285e-02,-9.795333562029254537e+00
0.000000000000000000e+00,-6.170075757945778228e-02,-9.795333564275358285e+00
0.000000000000000000e+00,-6.137848596515178140e-02,-9.795333566497998135e+00
0.000000000000000000e+00,-6.105790605305947555e-02,-9.795333568697406790e+00
0.000000000000000000e+00,-6.073900896291863083e-02,-9.795333570873836493e+00
0.000000000000000000e+00,-6.042178586108225280e-02,-9.795333573027523499e+00
0.000000000000000000e+00,-6.010622796027384473e-02,-9.795333575158704065e+00
0.000000000000000000e+00,-5.979232651934403286e-02,-9.795333577267614444e+00
0.000000000000000000e+00,-5.948007284302837122e-02,-9.795333579354492670e+00
0.000000000000000000e+00,-5.916945828170655508e-02,-9.795333581419560787e+00
0.000000000000000000e+00,-5.886047423116277238e-02,-9.795333583463051497e+00
0.000000000000000000e+00,-5.855311213234738049e-02,-9.795333585485193950e+00
0.000000000000000000e+00,-5.824736347113978335e-02,-9.795333587486204863e+00
0.000000000000000000e+00,-5.794321977811265484e-02,-9.795333589466306279e+00
0.000000000000000000e+00,-5.764067262829723065e-02,-9.795333591425720243e+00
0.000000000000000000e+00,-5.733971364094998802e-02,-9.795333593364661695e+00
0.000000000000000000e+00,-5.704033447932056744e-02,-9.795333595283343797e+00
0.000000000000000000e+00,-5.674252685042065897e-02,-9.795333597181977936e+00
0.000000000000000000e+00,-5.644628250479446357e-02,-9.795333599060775498e+00
0.000000000000000000e+00,-5.615159323629007049e-02,-9.795333600919946093e+00
0.000000000000000000e+00,-5.585845088183219453e-02,-9.795333602759688674e+00
0.000000000000000000e+00,-5.556684732119598902e-02,-9.795333604580209297e+00
0.000000000000000000e+00,-5.527677447678217004e-02,-9.795333606381710467e+00
0.000000000000000000e+00,-5.498822431339325800e-02,-9.795333608164391137e+00
0.000000000000000000e+00,-5.470118883801094317e-02,-9.795333609928446705e+00
0.000000000000000000e+00,-5.441566009957478356e-02,-9.795333611674072571e+00
0.000000000000000000e+00,-5.413163018876183258e-02,-9.795333613401460582e+00
0.000000000000000000e+00,-5.384909123776757123e-02,-9.795333615110802583e+00
0.000000000000000000e+00,-5.356803542008808927e-02,-9.795333616802288645e+00
0.000000000000000000e+00,-5.328845495030309215e-02,-9.795333618476101734e+00
0.000000000000000000e+00,-5.301034208386039975e-02,-9.795333620132428365e+00
0.000000000000000000e+00,-5.273368911686134725e-02,-9.795333621771449728e+00
0.000000000000000000e+00,-5.245848838584735163e-02,-9.795333623393352340e+00
0.000000000000000000e+00,-5.218473226758774119e-02,-9.795333624998308508e+00
0.000000000000000000e+00,-5.191241317886845230e-02,-9.795333626586501197e+00
0.000000000000000000e+00,-5.164152357628205153e-02,-9.795333628158100936e+00
0.000000000000000000e+00,-5.137205595601876396e-02,-9.795333629713285362e+00
0.000000000000000000e+00,-5.110400285365858386e-02,-9.795333631252225004e+00
0.000000000000000000e+00,-5.083735684396453736e-02,-9.795333632775086841e+00
0.000000000000000000e+00,-5.057211054067703437e-02,-9.795333634282041402e+00
0.000000000000000000e+00,-5.030825659630919905e-02,-9.795333635773252112e+00
0.000000000000000000e+00,-5.004578770194329645e-02,-9.795333637248887726e+00
0.000000000000000000e+00,-4.978469658702841527e-02,-9.795333638709111668e+00
0.000000000000000000e+00,-4.952497601917899006e-02,-9.795333640154080257e+00
0.000000000000000000e+00,-4.926661880397444765e-02,-9.795333641583956918e+00
0.000000000000000000e+00,-4.900961778475986658e-02,-9.795333642998897972e+00
0.000000000000000000e+00,-4.875396584244789944e-02,-9.795333644399059736e+00
0.000000000000000000e+00,-4.849965589532138216e-02,-9.795333645784598531e+00
0.000000000000000000e+00,-4.824668089883731026e-02,-9.795333647155665346e+00
0.000000000000000000e+00,-4.799503384543160611e-02,-9.795333648512407621e+00
0.000000000000000000e+00,-4.774470776432503810e-02,-9.795333649854981672e+00
0.000000000000000000e+00,-4.749569572133013895e-02,-9.795333651183534940e+00
0.000000000000000000e+00,-4.724799081865908162e-02,-9.795333652498211308e+00
0.000000000000000000e+00,-4.700158619473272792e-02,-9.795333653799156437e+00
0.000000000000000000e+00,-4.675647502399039868e-02,-9.795333655086515989e+00
0.000000000000000000e+00,-4.651265051670086526e-02,-9.795333656360426744e+00
0.000000000000000000e+00,-4.627010591877426388e-02,-9.795333657621036139e+00
0.000000000000000000e+00,-4.602883451157507855e-02,-9.795333658868477400e+00
0.000000000000000000e+00,-4.578882961173585953e-02,-9.795333660102896189e+00
0.000000000000000000e+00,-4.555008457097232261e-02,-9.795333661324418628e+00
0.000000000000000000e+00,-4.531259277589896883e-02,-9.795333662533185048e+00
0.000000000000000000e+00,-4.507634764784602954e-02,-9.795333663729328677e+00
0.000000000000000000e+00,-4.484134264267715386e-02,-9.795333664912980964e+00
0.000000000000000000e+00,-4.460757125060821338e-02,-9.795333666084273361e+00
0.000000000000000000e+00,-4.437502699602690476e-02,-9.795333667243333764e+00
0.000000000000000000e+00,-4.414370343731340018e-02,-9.795333668390290072e+00
0.000000000000000000e+00,-4.391359416666189286e-02,-9.795333669525268405e+00
0.000000000000000000e+00,-4.368469280990308623e-02,-9.795333670648396662e+00
0.000000000000000000e+00,-4.345699302632767547e-02,-9.795333671759795635e+00
0.000000000000000000e+00,-4.323048850851067548e-02,-9.795333672859587892e+00
0.000000000000000000e+00,-4.300517298213670653e-02,-9.795333673947899555e+00
0.000000000000000000e+00,-4.278104020582618877e-02,-9.795333675024846087e+00
0.000000000000000000e+00,-4.255808397096245282e-02,-9.795333676090548281e+00
0.000000000000000000e+00,-4.233629810151971762e-02,-9.795333677145119822e+00
0.000000000000000000e+00,-4.211567645389210912e-02,-9.795333678188685056e+00
0.000000000000000000e+00,-4.189621291672340070e-02,-9.795333679221350565e+00
0.000000000000000000e+00,-4.167790141073775267e-02,-9.795333680243235364e+00
0.000000000000000000e+00,-4.146073588857129844e-02,-9.795333681254447811e+00
0.000000000000000000e+00,-4.124471033460458402e-02,-9.795333682255105145e+00
0.000000000000000000e+00,-4.102981876479604856e-02,-9.795333683245313949e+00
0.000000000000000000e+00,-4.081605522651616386e-02,-9.795333684225184356e+00
0.000000000000000000e+00,-4.060341379838255244e-02,-9.795333685194826501e+00
0.000000000000000000e+00,-4.039188859009605614e-02,-9.795333686154345187e+00
0.000000000000000000e+00,-4.018147374227748481e-02,-9.795333687103843445e+00
0.000000000000000000e+00,-3.997216342630523916e-02,-9.795333688043431408e+00
0.000000000000000000e+00,-3.976395184415399547e-02,-9.795333688973208552e+00
0.000000000000000000e+00,-3.955683322823404929e-02,-9.795333689893281459e+00
0.000000000000000000e+00,-3.935080184123154051e-02,-9.795333690803749604e+00
0.000000000000000000e+00,-3.914585197594949717e-02,-9.795333691704710688e+00
0.000000000000000000e+00,-3.894197795514979521e-02,-9.795333692596269515e+00
0.000000000000000000e+00,-3.873917413139583987e-02,-9.795333693478516679e+00
0.000000000000000000e+00,-3.853743488689616997e-02,-9.795333694351556986e+00
0.000000000000000000e+00,-3.833675463334886013e-02,-9.795333695215486358e+00
0.000000000000000000e+00,-3.813712781178665856e-02,-9.795333696070393614e+00
0.000000000000000000e+00,-3.793854889242304074e-02,-9.795333696916378230e+00
0.000000000000000000e+00,-3.774101237449901253e-02,-9.795333697753536129e+00
0.000000000000000000e+00,-3.754451278613074594e-02,-9.795333698581950799e+00
0.000000000000000000e+00,-3.734904468415804063e-02,-9.795333699401719940e+00
0.000000000000000000e+00,-3.715460265399344458e-02,-9.795333700212935923e+00
0.000000000000000000e+00,-3.696118130947240871e-02,-9.795333701015682237e+00
0.000000000000000000e+00,-3.676877529270394102e-02,-9.795333701810049476e+00
0.000000000000000000e+00,-3.657737927392231553e-02,-9.795333702596124681e+00
0.000000000000000000e+00,-3.638698795133933628e-02,-9.795333703373996670e+00
0.000000000000000000e+00,-3.619759605099750338e-02,-9.795333704143752485e+00
0.000000000000000000e+00,-3.600919832662394238e-02,-9.795333704905473837e+00
0.000000000000000000e+00,-3.582178955948511073e-02,-9.795333705659242440e+00
0.000000000000000000e+00,-3.563536455824217741e-02,-9.795333706405148888e+00
0.000000000000000000e+00,-3.544991815880720043e-02,-9.795333707143267787e+00
0.000000000000000000e+00,-3.526544522420013705e-02,-9.795333707873684403e+00
0.000000000000000000e+00,-3.508194064440656873e-02,-9.795333708596478672e+00
0.000000000000000000e+00,-3.489939933623601581e-02,-9.795333709311728754e+00
0.000000000000000000e+00,-3.471781624318132781e-02,-9.795333710019519913e+00
0.000000000000000000e+00,-3.453718633527839976e-02,-9.795333710719917875e+00
0.000000000000000000e+00,-3.435750460896697112e-02,-9.795333711413011457e+00
0.000000000000000000e+00,-3.417876608695203516e-02,-9.795333712098871715e+00
0.000000000000000000e+00,-3.400096581806592161e-02,-9.795333712777575030e+00
0.000000000000000000e+00,-3.382409887713116320e-02,-9.795333713449197788e+00
0.000000000000000000e+00,-3.364816036482400075e-02,-9.795333714113812817e+00
0.000000000000000000e+00,-3.347314540753879020e-02,-9.795333714771492950e+00
0.000000000000000000e+00,-3.329904915725287462e-02,-9.795333715422309240e+00
0.000000000000000000e+00,-3.312586679139239987e-02,-9.795333716066336294e+00
0.000000000000000000e+00,-3.295359351269865067e-02,-9.795333716703641613e+00
0.000000000000000000e+00,-3.278222454909520550e-02,-9.795333717334303358e+00
0.000000000000000000e+00,-3.261175515355572291e-02,-9.795333717958380149e+00
0.000000000000000000e+00,-3.244218060397240089e-02,-9.795333718575946591e+00
0.000000000000000000e+00,-3.227349620302534527e-02,-9.795333719187068411e+00
0.000000000000000000e+00,-3.210569727805225038e-02,-9.795333719791820215e+00
0.000000000000000000e+00,-3.193877918091905799e-02,-9.795333720390258847e+00
0.000000000000000000e+00,-3.177273728789119928e-02,-9.795333720982457137e+00
0.000000000000000000e+00,-3.160756699950546117e-02,-9.795333721568473706e+00
0.000000000000000000e+00,-3.144326374044267153e-02,-9.795333722148377831e+00
0.000000000000000000e+00,-3.127982295940087698e-02,-9.795333722722235237e+00
0.000000000000000000e+00,-3.111724012896928057e-02,-9.795333723290108097e+00
0.000000000000000000e+00,-3.095551074550289064e-02,-9.795333723852053254e+00
0.000000000000000000e+00,-3.079463032899771788e-02,-9.795333724408136433e+00
0.000000000000000000e+00,-3.063459442296667667e-02,-9.795333724958421584e+00
0.000000000000000000e+00,-3.047539859431613526e-02,-9.795333725502965549e+00
0.000000000000000000e+00,-3.031703843322314240e-02,-9.795333726041832278e+00
0.000000000000000000e+00,-3.015950955301321956e-02,-9.795333726575075062e+00
0.000000000000000000e+00,-3.000280759003896153e-02,-9.795333727102757848e+00
0.000000000000000000e+00,-2.984692820355901860e-02,-9.795333727624935705e+00
0.000000000000000000e+00,-2.969186707561792885e-02,-9.795333728141669027e+00
0.000000000000000000e+00,-2.953761991092648462e-02,-9.795333728653012884e+00
0.000000000000000000e+00,-2.938418243674279645e-02,-9.795333729159022340e+00
0.000000000000000000e+00,-2.923155040275386696e-02,-9.795333729659757793e+00
0.000000000000000000e+00,-2.907971958095794535e-02,-9.795333730155268981e+00
0.000000000000000000e+00,-2.892868576554732951e-02,-9.795333730645614523e+00
0.000000000000000000e+00,-2.877844477279186200e-02,-9.795333731130844157e+00
0.000000000000000000e+00,-2.862899244092310946e-02,-9.795333731611012951e+00
0.000000000000000000e+00,-2.848032463001900702e-02,-9.795333732086175971e+00
0.000000000000000000e+00,-2.833243722188921385e-02,-9.795333732556388284e+00
0.000000000000000000e+00,-2.818532611996100307e-02,-9.795333733021692524e+00
0.000000000000000000e+00,-2.803898724916586288e-02,-9.795333733482145533e+00
0.000000000000000000e+00,-2.789341655582652096e-02,-9.795333733937800602e+00
0.000000000000000000e+00,-2.774861000754469745e-02,-9.795333734388702140e+00
0.000000000000000000e+00,-2.760456359308938873e-02,-9.795333734834899886e+00
0.000000000000000000e+00,-2.746127332228581047e-02,-9.795333735276447129e+00
0.000000000000000000e+00,-2.731873522590482981e-02,-9.795333735713393608e+00
0.000000000000000000e+00,-2.717694535555296997e-02,-9.795333736145783732e+00
0.000000000000000000e+00,-2.703589978356309501e-02,-9.795333736573663685e+00
0.000000000000000000e+00,-2.689559460288559745e-02,-9.795333736997084983e+00
0.000000000000000000e+00,-2.675602592698017937e-02,-9.795333737416090258e+00
0.000000000000000000e+00,-2.661718988970818156e-02,-9.795333737830727472e+00
0.000000000000000000e+00,-2.647908264522547475e-02,-9.795333738241044585e+00
0.000000000000000000e+00,-2.634170036787595801e-02,-9.795333738647082455e+00
0.000000000000000000e+00,-2.620503925208556711e-02,-9.795333739048889043e+00
0.000000000000000000e+00,-2.606909551225681035e-02,-9.795333739446506982e+00
0.000000000000000000e+00,-2.593386538266402239e-02,-9.795333739839978904e+00
0.000000000000000000e+00,-2.579934511734897906e-02,-9.795333740229350994e+00
0.000000000000000000e+00,-2.566553099001708457e-02,-9.795333740614664109e+00
0.000000000000000000e+00,-2.553241929393423176e-02,-9.795333740995960881e+00
0.000000000000000000e+00,-2.540000634182408568e-02,-9.795333741373282166e+00
0.000000000000000000e+00,-2.526828846576599508e-02,-9.795333741746672374e+00
0.000000000000000000e+00,-2.513726201709328908e-02,-9.795333742116170583e+00
0.000000000000000000e+00,-2.500692336629229198e-02,-9.795333742481819428e+00
0.000000000000000000e+00,-2.487726890290173007e-02,-9.795333742843657987e+00
0.000000000000000000e+00,-2.474829503541274914e-02,-9.795333743201723564e+00
0.000000000000000000e+00,-2.461999819116945931e-02,-9.795333743556058792e+00
0.000000000000000000e+00,-2.449237481626992050e-02,-9.795333743906700974e+00
0.000000000000000000e+00,-2.436542137546768641e-02,-9.795333744253687414e+00
0.000000000000000000e+00,-2.423913435207392802e-02,-9.795333744597060743e+00
0.000000000000000000e+00,-2.411351024785996638e-02,-9.795333744936854714e+00
0.000000000000000000e+00,-2.398854558296038136e-02,-9.795333745273108406e+00
0.000000000000000000e+00,-2.386423689577668247e-02,-9.795333745605859121e+00
0.000000000000000000e+00,-2.374058074288131620e-02,-9.795333745935142389e+00
0.000000000000000000e+00,-2.361757369892234990e-02,-9.795333746260993735e+00
0.000000000000000000e+00,-2.349521235652861015e-02,-9.795333746583452239e+00
0.000000000000000000e+00,-2.337349332621522363e-02,-9.795333746902549876e+00
0.000000000000000000e+00,-2.325241323628975815e-02,-9.795333747218322173e+00
0.000000000000000000e+00,-2.313196873275883206e-02,-9.795333747530806434e+00
0.000000000000000000e+00,-2.301215647923517127e-02,-9.795333747840034633e+00
0.000000000000000000e+00,-2.289297315684524214e-02,-9.795333748146042296e+00
0.000000000000000000e+00,-2.277441546413731463e-02,-9.795333748448859623e+00
0.000000000000000000e+00,-2.265648011698995559e-02,-9.795333748748523917e+00
0.000000000000000000e+00,-2.253916384852111543e-02,-9.795333749045070704e+00
0.000000000000000000e+00,-2.242246340899758938e-02,-9.795333749338523077e+00
0.000000000000000000e+00,-2.230637556574500621e-02,-9.795333749628920117e+00
0.000000000000000000e+00,-2.219089710305831645e-02,-9.795333749916293797e+00
0.000000000000000000e+00,-2.207602482211266232e-02,-9.795333750200672540e+00
0.000000000000000000e+00,-2.196175554087484785e-02,-9.795333750482091872e+00
0.000000000000000000e+00,-2.184808609401506924e-02,-9.795333750760578440e+00
0.000000000000000000e+00,-2.173501333281935288e-02,-9.795333751036164216e+00
0.000000000000000000e+00,-2.162253412510225375e-02,-9.795333751308881176e+00
0.000000000000000000e+00,-2.151064535512015735e-02,-9.795333751578759518e+00
0.000000000000000000e+00,-2.139934392348494252e-02,-9.795333751845824111e+00
0.000000000000000000e+00,-2.128862674707811958e-02,-9.795333752110112258e+00
0.000000000000000000e+00,-2.117849075896541949e-02,-9.795333752371645275e+00
