gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.190115062683136660e-01,1.952455099703180874e-01,9.610805929409728776e+00
-5.653786955287306432e-02,1.318993764938290181e-01,9.608731122438181060e+00
-1.494959409706898557e-01,-1.160753050637354233e-01,9.474419945391671760e+00
-3.657471924411937608e-02,3.316581685242727534e-02,9.647501590164100804e+00
3.667820883650740327e-01,-9.056686861184237713e-02,9.798643137333233000e+00
-2.295035595788675054e-01,5.024738911579561956e-02,9.307652528796111824e+00
2.381066817388181323e-01,-1.232601029855649732e-01,9.238579717970457850e+00
-1.808617016080904527e-01,4.775683362734329390e-02,9.306086002890992859e+00
-1.049058178431822724e-01,1.762737078880480812e-01,9.234515418596641823e+00
2.935455580324683802e-02,-6.992960978011743267e-02,9.131733952590586512e+00
-1.257117166184349745e-02,-1.914369616504820182e-01,9.318878302124135260e+00
-7.761878937552420081e-03,2.474669585977890274e-01,9.106011408422933329e+00
9.807486976086507435e-02,-5.796568128802302017e-02,8.976289792736272588e+00
-1.665238996550963690e-01,-5.878217129620994658e-02,9.106073172788738290e+00
1.197045389877952198e-01,-2.021406907098246830e-01,8.887091017678526939e+00
9.899969234662910067e-02,-2.569242241760310089e-02,9.053732838010024153e+00
-6.388938862927330542e-02,-8.565218805879462605e-02,8.881803646261481333e+00
3.635409939741270080e-02,-1.150272801728589450e-01,8.951471405035460904e+00
2.437439355231990068e-01,4.165668226706356614e-02,8.765201348105005508e+00
-3.933530205274906461e-02,-1.655069293126608387e-01,8.678917098269163688e+00
6.983410126952198371e-02,4.130369464644360195e-02,8.678794159727564406e+00
1.229675966046419114e-02,8.635415790153729010e-02,8.921998955944044241e+00
-1.328885465796862120e-01,1.362744299977614593e-01,8.615668992370192569e+00
7.491406378597927074e-02,8.816764318354522803e-03,8.408607974893902437e+00
-1.199960938614977463e-01,3.128619421196975753e-02,8.486059810802077052e+00
-4.975295450825167193e-02,-5.253693539799553919e-02,8.334840933433408594e+00
-1.044207190011360725e-01,-2.770603284792793816e-02,8.339269520418502779e+00
3.257473647432423958e-02,1.570302225736615598e-01,8.513699124874044344e+00
-8.876388415767091922e-02,-2.066826671427974757e-02,8.210681731579210663e+00
-3.236917990589015248e-02,-1.224016866144198579e-01,8.237859731577389155e+00
-2.864098864890753798e-02,1.305429183579659980e-01,8.218211833767298913e+00
1.332961209126477253e-01,-9.524699081179013871e-02,8.134480057134211961e+00
-5.204502615987034730e-02,-3.100437287365051531e-02,7.892536944734346527e+00
-5.781221341543309883e-02,5.254247188885269315e-02,8.064003305840454772e+00
-2.450257287069333365e-02,4.612226597263866662e-02,7.791563646358238948e+00
2.239867440029453399e-02,3.445045569852799722e-02,8.001223304209341691e+00
2.092568828861278984e-01,-1.322641372306691265e-01,8.143984896468309032e+00
-7.107651909422994796e-02,-8.409296075675942728e-02,7.861272575816385277e+00
6.639038848357305123e-02,3.763226286439861484e-02,7.848347621453574341e+00
7.912531383192398377e-03,-6.272457014365603271e-04,8.002742039127687335e+00
7.536892713944825031e-03,1.996628474243342666e-01,7.893869200202180636e+00
6.374541299367064706e-02,-1.750442650952303281e-01,7.908072710464145061e+00
-9.811418702711044437e-02,-6.111789522390744661e-02,7.626983181453534044e+00
-4.806640741781816745e-02,9.168814474262400316e-02,7.731662340300938574e+00
5.967997574148977552e-02,-3.554941081823935478e-03,7.680800826965473505e+00
-1.603768046296873660e-03,-1.624334616190555858e-01,7.576648497432186602e+00
2.456896532093221230e-01,-2.144774522497039718e-02,7.653296539761877959e+00
-1.080287302185009291e-01,3.302615992501559822e-02,7.674100924536970680e+00
7.969244315070642126e-02,1.365267117022690435e-01,7.527586257713163143e+00
-9.401393633080699919e-02,1.047244691219988283e-01,7.661706413081967426e+00
-3.255407957396139890e-02,9.362679756557513999e-02,7.549627275971498186e+00
1.412362670368492723e-01,-1.641051936382000032e-01,7.343424742705883190e+00
4.483057856047247686e-02,1.343260697906222823e-01,7.273986845670449064e+00
1.918014532283734142e-01,5.469771099387373686e-02,7.137751694420908954e+00
3.353632232374936795e-02,2.259455268537334249e-01,7.295510353215823862e+00
4.973634557049994021e-02,-1.134480386115117589e-01,7.351330698803002939e+00
7.811303603754671254e-02,2.351685019908169305e-01,7.094065874147991835e+00
-1.550127327093903497e-03,-7.298350644585066549e-02,7.111741945561600886e+00
9.005197777054632646e-02,-2.070884751492194364e-01,7.376658505283074874e+00
-1.666594227276297843e-02,-7.439689890714323850e-02,7.248020923259470116e+00
1.778359407259318958e-01,7.784793915053585256e-02,7.122092244309881082e+00
9.622885944698041094e-02,-3.091143912559821474e-02,7.122699647217022090e+00
1.094859112714709759e-01,4.966481436629026358e-02,6.875562164856110492e+00
1.506552835100886389e-01,-4.586221041881113902e-02,6.978944405478116231e+00
-1.281918411104485955e-01,-2.482377903852351630e-01,6.963209156369125630e+00
-1.858538723828719319e-01,3.836986063036443989e-02,6.994929310717088455e+00
-3.483045413017520769e-02,3.380570464938413566e-02,6.947650705996530007e+00
1.619649606166719547e-01,-1.180728153341565889e-01,6.795839046566445774e+00
2.000103390989014795e-01,5.462660805849086504e-02,6.617525311641214714e+00
1.593532541756504384e-01,7.316315540288148567e-02,6.782924649007609830e+00
1.558951394132218893e-01,-8.079520419309432766e-02,6.592388502085146484e+00
-8.106942232657526892e-02,5.304958179614299024e-02,6.549454057773751892e+00
1.585910350762790300e-01,-1.277804790063771789e-02,6.717295389545284934e+00
1.062712857320578796e-01,-3.962973441339912722e-02,6.407151642218102516e+00
3.405709157873357262e-02,-4.188797657026650800e-02,6.653679507940395865e+00
1.349290485368634107e-01,4.729853861304832846e-02,6.637810028222395076e+00
-4.863131837881207870e-02,4.239603421462131982e-02,6.300204385787114170e+00
1.248819823221051367e-01,1.366512639136126805e-01,6.324589920339918514e+00
-3.285070752914948100e-02,1.017672265549010441e-01,6.474076374344853058e+00
-3.518654608974054743e-02,-1.999298855986218482e-01,6.343835850075441485e+00
-1.525109450416419210e-01,1.428818867350132860e-01,6.261297836576980025e+00
-7.217754544226721858e-02,-2.382840007282703287e-01,6.214178342228279917e+00
-8.756469887907150640e-02,-2.667234638108036127e-02,6.143864598743457250e+00
2.081613917592060187e-02,2.780367857649584246e-02,6.239886121911921713e+00
2.363033034532809745e-02,-2.107403197414206009e-01,6.198263359821359231e+00
2.218057989266529195e-01,-8.567786888234003861e-02,6.192938411367978624e+00
1.219641128275051611e-01,1.800913586634215469e-01,6.285646089846870233e+00
2.834228957602834276e-02,1.073471532415768842e-01,6.043141595375255193e+00
3.640085469791099482e-01,-1.032259650074493079e-01,6.214911205276066219e+00
-1.131996680793465188e-01,-1.157523216912658207e-02,5.899223584536355425e+00
9.948399392666434915e-02,1.639483470408973839e-02,5.887448325050944398e+00
3.276271468089259065e-01,2.753978051895241697e-01,5.829424732475111171e+00
-1.451204410179552512e-02,1.792574352513905123e-01,5.953663338802345883e+00
5.116276143581267172e-02,-6.743524905281471360e-02,5.863295412989862676e+00
-9.705478603474540500e-02,-2.063527067426125794e-01,5.669036087715741523e+00
1.314755622690204906e-01,-2.775845945482445162e-02,5.865886934421340015e+00
1.542815120196538436e-01,1.671918970178004615e-01,5.924861657402142434e+00
-9.008988144824976729e-02,-1.318426099611197388e-02,5.802807376570848774e+00
2.075567896400425105e-01,5.001607655839460792e-02,5.601955820621620674e+00
-1.924718183408612449e-01,2.750680207718942012e-03,5.425720364227451853e+00
2.244697199193845250e-01,-1.140289500851881035e-02,5.639595102656541847e+00
-5.107874146810933297e-02,-6.300443993743158611e-02,5.318156655803798039e+00
-8.032964895830950469e-02,4.649807413515025939e-02,5.704884518400621829e+00
-4.343726543819375480e-02,1.983395461533659088e-01,5.710192763631025237e+00
3.407871471032956900e-02,4.804783418916157289e-02,5.588838847439173918e+00
-1.274414164668754013e-01,-4.294516771543709088e-02,5.429558285892927216e+00
-3.636193091806859401e-02,1.617299341344351216e-01,5.516906832001923000e+00
4.652419399908327979e-02,-1.553135774724118401e-01,5.607426371162425482e+00
1.158336769552222867e-01,1.238151008331227036e-02,5.327633662759675204e+00
-1.332247033279114479e-01,6.104220114450748663e-02,5.525394645021597384e+00
-2.187527334080144326e-01,-9.440321711107779734e-02,5.627914790555633928e+00
-8.048239038777840748e-02,-3.076452748031083262e-01,5.415215444222598151e+00
2.167574742609091054e-01,4.640142706559362978e-02,5.393336638891256918e+00
3.607908822567310742e-02,-1.531337020827975848e-01,5.312066844754593120e+00
-3.108300696367590280e-02,-2.362341036148145057e-01,5.282911734566414275e+00
1.425284180280507740e-01,-1.654095927492363338e-01,5.453884134851190169e+00
3.433730762586362228e-02,1.540128961563706211e-01,5.285844273591265186e+00
-1.337515377013087647e-02,2.488428459739660814e-01,5.265243356462204538e+00
-1.146220910613794525e-01,-1.999942218502444649e-02,4.955201132087004190e+00
-2.362878624281113116e-01,-9.716165834671876668e-04,5.157923830738790905e+00
-3.050333889281101746e-02,-2.501407095340036496e-02,5.008218688819287223e+00
-8.093248312277200041e-02,-1.188005630388409423e-01,5.131039805188369662e+00
-4.248077324171711106e-02,2.069970225909838896e-02,5.082484926769707201e+00
-6.551287399849267667e-02,1.677514212228475021e-01,4.952453714516262373e+00
1.312680895561566530e-01,3.059160078116972617e-02,5.119483960884032570e+00
-1.434320196639306544e-01,-1.513396890253900229e-01,5.123304555255509207e+00
-2.865689285576029921e-02,-1.039716035054252946e-01,4.929199240176145302e+00
-1.395819770485906205e-02,8.990427233351905301e-02,5.026941668465483737e+00
1.398060125843648450e-03,4.649522750990821990e-02,4.981255748076982570e+00
2.196066666157638764e-02,-2.618579898306411247e-01,5.066833902036027126e+00
-1.351652924498439878e-01,-1.851258589337094473e-02,4.863918670361752739e+00
8.597670624414807672e-02,1.292870867500757297e-02,4.987323112082965970e+00
1.672378706421089045e-01,7.867661049685453767e-02,4.888415040916405552e+00
-9.207903867057561087e-02,-5.286941754398768317e-02,4.743446820331671532e+00
-1.453730576913340733e-01,-1.889986540931578307e-01,4.876807047507547566e+00
3.951546599318095376e-02,-1.627125352597931854e-02,4.891475381817821599e+00
1.324617685107789267e-01,2.121612270209809470e-01,4.546748371390344268e+00
-2.508886252011753859e-01,4.981730540101389493e-02,4.537512876886233393e+00
2.389584745546944819e-02,-1.104159026600727220e-02,4.558191684601898608e+00
9.972222845558026405e-02,2.894754614423862837e-01,4.839809922097798811e+00
-2.185848495841163364e-01,9.435952910836163665e-02,4.636389907384070419e+00
4.745359022160673679e-02,3.313144847974345761e-03,4.583124334256528876e+00
1.904702722372236812e-01,8.058139810429758298e-02,4.519053734947944712e+00
9.863888681329877409e-03,2.316989132628410053e-01,4.400995795890113804e+00
-3.563791841429739815e-01,1.926896645660912399e-02,4.370266872705803607e+00
-1.858225313308506030e-02,-9.849019545930981934e-04,4.727220286667352056e+00
2.089099287102713920e-01,-8.131647435133042279e-02,4.565124648356290393e+00
1.125259005394185514e-03,4.962625883605498167e-02,4.649435010220434705e+00
-2.941242046464058110e-02,-4.735029363176741779e-02,4.173780203341829420e+00
2.387273239018199433e-01,2.174008442103458894e-02,4.254414532951847683e+00
-7.525325652826943268e-02,1.683285258643572868e-02,4.614533286021172742e+00
1.091599644636522537e-01,1.856442516671290843e-01,4.323071552126386941e+00
-9.233116764364841800e-02,-1.574524301979575713e-01,4.491588181861870588e+00
-9.209309519287053186e-03,-4.299946733230234491e-02,4.228913486814626310e+00
8.175817125130496743e-02,3.746057170982550286e-03,4.244651849695028289e+00
2.468121275513986967e-01,-3.594382673409052958e-02,4.067331403924853817e+00
2.652211703300894619e-01,1.912125700938215322e-01,4.353872031975132728e+00
2.808759719583285852e-01,5.768213457284535745e-02,4.131326908727333880e+00
-2.856990313167928272e-02,-1.844293024762614641e-01,4.192838959817065891e+00
-7.796360581754663288e-02,1.262259776556732237e-02,4.064494788189588981e+00
9.697497216911564466e-02,8.230074086279512424e-02,4.015514509765321982e+00
-7.419352001558569831e-02,-8.915421225987764375e-02,4.293269538849130207e+00
3.892541974411299621e-02,9.590482420871994373e-03,4.058758402752928873e+00
-5.868841279356802609e-02,-6.136801796673636150e-02,4.106996275963035181e+00
6.330843841810263051e-02,1.109027363852436304e-01,4.277139711016120671e+00
-7.178859168366062693e-02,9.694417306592346961e-02,4.180890732184322722e+00
1.946784609297370072e-01,2.418748802721122082e-01,4.386536041738495761e+00
-4.265329571133181542e-03,2.305480527323731932e-02,4.060834441478055723e+00
8.738381673806511207e-02,2.732433533977527557e-02,3.933047103883580142e+00
-1.216015001263896604e-02,1.258132928500025616e-01,4.105648423743371467e+00
-2.991557183439431250e-02,1.072136632003009155e-01,4.070939159468442980e+00
-1.723239124328709848e-01,-1.461449493147161938e-01,3.867763575127607822e+00
-8.582745465938126928e-02,-7.437487596015981799e-03,3.913093663295065472e+00
-1.206150530816418737e-01,-9.796353470988777845e-02,3.893871588522666016e+00
-8.332338201341937811e-02,-1.248304539622683562e-01,3.652480434888512484e+00
6.318621323538342605e-02,5.075475076287394582e-02,3.885501786209481168e+00
-3.782405587183322593e-02,-3.024923946009249187e-01,3.593041056491439011e+00
1.052832542842465219e-01,-2.059254122323959588e-02,3.772370943604305804e+00
-2.553473914902159581e-01,-7.338453602858459324e-02,3.777576060420881454e+00
5.809915092763996702e-02,-1.654973574832805383e-01,3.828745309689586485e+00
2.089420066056824413e-02,1.100728634699101871e-01,3.726743736967778720e+00
4.596266352841373026e-02,-7.349255047975198317e-03,3.464105293377054640e+00
2.639969099613940356e-02,-4.913485308385497248e-03,3.722872738803832515e+00
-8.678547404520503550e-02,1.409488391881122925e-02,3.681168552338591304e+00
-1.277680962001561948e-01,-3.763841739178209328e-02,3.783298427869532965e+00
1.193889355749125081e-01,9.747614327856400640e-02,3.610427379118570812e+00
-1.630641218105137458e-01,5.592206008319408617e-02,3.482667975286709794e+00
6.468423016228934397e-02,-7.348956172994641767e-02,3.600050595174824952e+00
3.086459609887124214e-02,2.047689506596167205e-02,3.737294122863481505e+00
2.232642542141665132e-01,7.112053773007807889e-02,3.759811770436177536e+00
1.300417048414390098e-01,-7.626638816990894895e-03,3.524070623669250057e+00
7.435691263377912363e-02,-1.124716907992164561e-01,3.584969981252906113e+00
-1.422823359558594847e-01,3.950337803254762303e-02,3.457494843350900737e+00
-2.274124838228099021e-01,-1.561700180344177680e-01,3.684735648984956313e+00
1.368362982265257377e-01,1.272060378818623827e-01,3.476132480600297114e+00
1.509688425363150954e-01,2.155412603945385808e-01,3.334440432329181636e+00
-1.101305338264576689e-01,-8.856258871871278138e-02,3.377091558454402787e+00
2.219029174395071857e-01,2.119197920880686384e-02,3.404304839624311185e+00
3.348862867742155580e-02,-5.811605349156365868e-02,3.517694033783747010e+00
2.812690799245244899e-01,-1.439128375124637538e-02,3.242330886587435401e+00
-6.547948191639350879e-02,-1.263839278892532614e-01,3.278268482758486257e+00
1.585892646812888523e-02,6.799536328334724114e-03,3.413872055841764563e+00
-3.481238913079731656e-02,-2.388822768484058223e-01,3.242407855308447662e+00
4.206361100311641066e-02,-8.340523226564211523e-02,3.470712645933804019e+00
7.264161770581401001e-02,4.085206811369784807e-02,3.448012517288534085e+00
7.763643690644793371e-02,3.717574588356032522e-02,3.362256619746977648e+00
5.434049531830204699e-02,3.364272930760457692e-02,3.111294210530197724e+00
-1.133952062795908072e-01,7.906731722066125817e-03,3.400543360228560186e+00
9.318094150692589339e-02,-8.829202777219845311e-02,3.050302144382945890e+00
-1.796597168578532161e-02,-2.113491311998708655e-01,3.274268567685388653e+00
-9.657524577241527464e-02,3.203295047773824233e-02,3.176260198613645613e+00
-1.163635319046239930e-01,8.701776385187784055e-03,3.247057282360483299e+00
1.694611024894883966e-01,-6.765653217652303764e-02,3.102677890461264187e+00
-1.749884071008456915e-02,3.831996247708617520e-02,3.136997911114945747e+00
-1.577114661960150183e-02,2.926924150887125903e-02,3.290432803819443919e+00
2.781724673232542633e-02,4.616088848014025803e-02,3.041729409527528016e+00
-2.817298114636450634e-01,5.400386850392421140e-02,2.891794334438047898e+00
-1.171142393662377296e-01,-3.140089017504996832e-02,2.980032281875736100e+00
8.233022309281884388e-02,-6.378272948038771206e-02,3.265419502257950413e+00
-7.818056211923592180e-02,-5.800190013112700022e-02,3.071534054312790474e+00
