mag_x (uT),mag_y (uT),mag_z (uT)
-3.267436682665506709e+01,3.680769576202932658e+00,3.754622742619545761e+01
-3.256940006795935005e+01,3.603764008606929803e+00,3.757246659642479614e+01
-3.262947723677343959e+01,3.634869833908012993e+00,3.759811032596126523e+01
-3.258881200543006429e+01,3.707024066445228527e+00,3.777743203867225930e+01
-3.289840495408412124e+01,3.590950980737820597e+00,3.751303739459171283e+01
-3.241407890009559623e+01,3.533484918486832882e+00,3.762001553802290488e+01
-3.254303323084983646e+01,3.525040430905249877e+00,3.763469755584799259e+01
-3.228142912788884900e+01,3.602985427637662053e+00,3.782305700665531134e+01
-3.254614637626564644e+01,3.378975445340924644e+00,3.782000265484432333e+01
-3.242356966416031128e+01,3.714051969940268094e+00,3.761470537139955184e+01
-3.243128210054462812e+01,3.519153013817438946e+00,3.780850588001182899e+01
-3.270120476353415029e+01,3.647677496447636170e+00,3.752957680325932444e+01
-3.248274484637003212e+01,3.538790305958979143e+00,3.780377647246288575e+01
-3.253770819023205263e+01,3.611218370047090787e+00,3.776200901157386625e+01
-3.262654028494457492e+01,3.690683115212619825e+00,3.766229245565276784e+01
-3.252766001407656660e+01,3.464999200458879436e+00,3.774974346257332058e+01
-3.246989673286815048e+01,3.565038455911061721e+00,3.773548249210494276e+01
-3.252641797126648271e+01,3.569799581274730738e+00,3.765078592383992628e+01
-3.250518599357273786e+01,3.395098298464223951e+00,3.757338303263077961e+01
-3.249819086100004739e+01,3.527687694874515945e+00,3.759181263394813755e+01
-3.242713326839908206e+01,3.562260184219384396e+00,3.764057838409821244e+01
-3.258184577724817643e+01,3.455398561674440039e+00,3.781126015147462738e+01
-3.239679756163131685e+01,3.568921737116133475e+00,3.775537918508397439e+01
-3.246746746185680621e+01,3.720209885802294281e+00,3.759590562316068230e+01
-3.255457021110412796e+01,3.665242510151478950e+00,3.765050519172972798e+01
-3.268646045798586641e+01,3.494659883208887319e+00,3.777296831396614607e+01
-3.251928099466800859e+01,3.535083421201728804e+00,3.756458026911099779e+01
-3.235259596002497062e+01,3.539088791783942867e+00,3.759920371731311661e+01
-3.237953967955406398e+01,3.619805804958410977e+00,3.791688303250504788e+01
-3.261397848319462867e+01,3.602594502253936071e+00,3.758703508944704197e+01
-3.248455515237183988e+01,3.643217795567296413e+00,3.764552608975714776e+01
-3.268372362360151584e+01,3.406441963088484126e+00,3.756684508763447639e+01
-3.255651076719990300e+01,3.502067189232831890e+00,3.762308223970741494e+01
-3.261119217142526594e+01,3.631400903462897567e+00,3.772040415433588834e+01
-3.224167439002036417e+01,3.621383198585765406e+00,3.752976118490861523e+01
-3.254415490465230221e+01,3.643610832200581573e+00,3.760249144765294460e+01
-3.255464703489964506e+01,3.562393149409289972e+00,3.767653867364266063e+01
-3.248307482704871774e+01,3.628129122835518139e+00,3.768732726027848656e+01
-3.252302985271805369e+01,3.559109964402352944e+00,3.774353097677849433e+01
-3.270373276814205354e+01,3.753445372442852701e+00,3.764488291775950302e+01
-3.257449430668933843e+01,3.564636159398344883e+00,3.778440400686903899e+01
-3.253743224358483843e+01,3.480208279151801865e+00,3.756058269983638098e+01
-3.246366938463722818e+01,3.820781519562195250e+00,3.771729797928328765e+01
-3.261102179231858145e+01,3.630874363093575141e+00,3.774704288922578144e+01
-3.250345645420758700e+01,3.576142655550535121e+00,3.764026688561350653e+01
-3.263482285110382719e+01,3.593330046670552225e+00,3.771630763588425594e+01
-3.251257531773372733e+01,3.581721559913407127e+00,3.758035667550876724e+01
-3.275351469288969497e+01,3.706156875032753373e+00,3.759215719005842260e+01
-3.247132748368899513e+01,3.435065742210837936e+00,3.775905197496236099e+01
-3.237431465429975219e+01,3.518136002337197699e+00,3.760612563405688746e+01
-3.258325598433619064e+01,3.583657631803601973e+00,3.770773511051067572e+01
-3.248762916814818169e+01,3.473427697103252054e+00,3.764852351423436261e+01
-3.231603626518954542e+01,3.572853800480904507e+00,3.761861052120856641e+01
-3.247190349859186398e+01,3.576369747036855617e+00,3.757876728342526462e+01
-3.251019425689879228e+01,3.564308500122256973e+00,3.779465162135081613e+01
-3.264362838957724477e+01,3.440805679606610656e+00,3.746147407992247480e+01
-3.252978463207958981e+01,3.572241007268227353e+00,3.762190138137387407e+01
-3.251508223623096683e+01,3.634534009984019320e+00,3.770135658292707603e+01
-3.249732037632649906e+01,3.665480573841754630e+00,3.755470799452749020e+01
-3.257393248131745622e+01,3.688619069673998219e+00,3.770210303877045988e+01
-3.261661508180156233e+01,3.381540204942255823e+00,3.762052657826448865e+01
-3.251738743831717215e+01,3.504998470282070677e+00,3.769445012799099715e+01
-3.241169700881671645e+01,3.631360832911501912e+00,3.744613486450467121e+01
-3.249038895198765431e+01,3.323610214423864839e+00,3.749572180853203207e+01
-3.248249933189153893e+01,3.556460120687082505e+00,3.797102218332169343e+01
-3.268358422052723711e+01,3.676181957854875559e+00,3.787342093853339975e+01
-3.260703498440269499e+01,3.548127253996628205e+00,3.763670670872203772e+01
-3.245076184319144375e+01,3.509632741395600775e+00,3.768140440908404543e+01
-3.247899221078323961e+01,3.559072616814475953e+00,3.769924201072666392e+01
-3.255400433172904684e+01,3.692663126014130270e+00,3.766659306444525157e+01
-3.260414852712452216e+01,3.618973577849048162e+00,3.776146219611780452e+01
-3.234356430396758242e+01,3.636275505141905118e+00,3.769343466262899511e+01
-3.242876737848917656e+01,3.427253376452290556e+00,3.778488993964748488e+01
-3.263696353963957364e+01,3.531404953245437461e+00,3.773510868315450040e+01
-3.243577301570632443e+01,3.585613689961689499e+00,3.766514052861422357e+01
-3.253380501026992988e+01,3.683754818501661532e+00,3.756576151976660327e+01
-3.261859818129884303e+01,3.579052698337158667e+00,3.754062656147215193e+01
-3.250597916656685271e+01,3.343913248278432171e+00,3.767747203553924606e+01
-3.264527585364042039e+01,3.578974492099429305e+00,3.781840111177406527e+01
-3.245367585262869881e+01,3.649664289854686494e+00,3.773727185079538060e+01
-3.260212346990916643e+01,3.568855615026367278e+00,3.767417895809433759e+01
-3.241059778990409512e+01,3.411715537931005571e+00,3.766818485900837743e+01
-3.248672838787393147e+01,3.423868780502608011e+00,3.757444205153489492e+01
-3.260229239435032156e+01,3.760954686861006646e+00,3.761795040900971543e+01
-3.231984286446222399e+01,3.707793824462179089e+00,3.765465877489069868e+01
-3.254285714397416740e+01,3.542881406460819615e+00,3.768485800313504086e+01
-3.261590443030052455e+01,3.609505295898848498e+00,3.764630459850845057e+01
-3.259467336202190779e+01,3.517464931627775293e+00,3.782543644853156906e+01
-3.251289549652157262e+01,3.461252079433160933e+00,3.764883200342353575e+01
-3.250586884368480156e+01,3.544911521869582138e+00,3.762586529262276258e+01
-3.245945493502027546e+01,3.689322538591371270e+00,3.758243340161856594e+01
-3.258372479952214462e+01,3.678559907411509400e+00,3.779791617543818916e+01
-3.261654970495590078e+01,3.695330993618117787e+00,3.756805340622982925e+01
-3.241284125397614702e+01,3.732921700227374018e+00,3.772208731164687379e+01
-3.257729491566878721e+01,3.710257764757816989e+00,3.779288807202713940e+01
-3.245206394022449103e+01,3.511794299299932920e+00,3.794012611531282175e+01
-3.252596434616245347e+01,3.524639058488312049e+00,3.757585057198742362e+01
-3.251069131378798716e+01,3.547014122151380455e+00,3.768272369904138230e+01
-3.266118817675194919e+01,3.703892768984245354e+00,3.773561986935428791e+01
-3.254586035063328353e+01,3.625901136091446819e+00,3.760990986912671730e+01
-3.262357647208755651e+01,3.543906526285674818e+00,3.759663428033685761e+01
-3.259965942849682108e+01,3.616252089133613179e+00,3.755818744332578518e+01
-3.232905534586135587e+01,3.518573368276806335e+00,3.758760352583637143e+01
-3.245919752293713145e+01,3.554836693875979226e+00,3.759499784234365194e+01
-3.264105833155521452e+01,3.512594678672686044e+00,3.765123419766588597e+01
-3.250231096411530274e+01,3.495866429438778678e+00,3.765373814807146147e+01
-3.244803959357650314e+01,3.545043758451920102e+00,3.765877097076829472e+01
-3.245106824005437574e+01,3.532826913255766144e+00,3.777309967927768497e+01
-3.249131550621138587e+01,3.616251056827254118e+00,3.769620632648625502e+01
-3.253560704849135732e+01,3.544977769516666211e+00,3.754768657477153937e+01
-3.261977012620234717e+01,3.664100976014486921e+00,3.764248446939014059e+01
-3.255449272554105988e+01,3.781024832627166266e+00,3.769873787732510095e+01
-3.244301359667847606e+01,3.584460414279410756e+00,3.772539450389687943e+01
-3.244306206358908184e+01,3.584379819323325389e+00,3.750479960988610628e+01
-3.273390156383027971e+01,3.669614997506871479e+00,3.762360916237862085e+01
-3.262276313529807226e+01,3.560163294199560458e+00,3.780815274633483369e+01
-3.270156874247317802e+01,3.337742062909661023e+00,3.758258545870068446e+01
-3.269061681101160843e+01,3.797393538159274051e+00,3.758031468018295129e+01
-3.249607445483090373e+01,3.419549967262528245e+00,3.769523272366274114e+01
-3.252388695424380671e+01,3.583295714310477109e+00,3.767098306758253301e+01
-3.252279821186339603e+01,3.742875705012734144e+00,3.776651417904260200e+01
-3.258052207354391072e+01,3.392342617977912145e+00,3.752470459131096447e+01
-3.258019657269962011e+01,3.601529548462684360e+00,3.773483728847563867e+01
-3.264392076156238431e+01,3.616673613679909582e+00,3.760095804541645492e+01
-3.266868407103677896e+01,3.579449433652838408e+00,3.736635211969403514e+01
-3.280225167837875233e+01,3.505983916833692149e+00,3.757674919128531599e+01
-3.269496524169200313e+01,3.717478411022871132e+00,3.768631005708788706e+01
-3.262294766861336370e+01,3.739502221688341344e+00,3.777115113954012315e+01
-3.247128713239717257e+01,3.605364877432670756e+00,3.780109911586340843e+01
-3.243968984512476794e+01,3.487802479076724360e+00,3.776508987032789122e+01
-3.247692134498590377e+01,3.534108755556957693e+00,3.752162556822784722e+01
-3.238327292781101363e+01,3.641082399945820836e+00,3.767347296151597646e+01
-3.255923656798604071e+01,3.600170625842257000e+00,3.750902431731432074e+01
-3.242512969322837080e+01,3.564701844774364137e+00,3.771742584345651039e+01
-3.257765568159219072e+01,3.344106405584938990e+00,3.767847652434932115e+01
-3.249704672878019807e+01,3.449050056034270728e+00,3.764275413784186952e+01
-3.259520127735780193e+01,3.396921398917617907e+00,3.779381032011676211e+01
-3.226539098688306240e+01,3.633332396804921149e+00,3.776304048898911248e+01
-3.265249952900646946e+01,3.687872095375900550e+00,3.760913153403564024e+01
-3.260494555390610572e+01,3.726673304455385694e+00,3.782431453709529734e+01
-3.268545500469819842e+01,3.662934046260891030e+00,3.773981656816452812e+01
-3.258445082162662487e+01,3.713190073599827556e+00,3.774540022359300195e+01
-3.253505533206088529e+01,3.588542672184441340e+00,3.764662058996125182e+01
-3.236329994742508376e+01,3.463872102849250734e+00,3.761768231557970665e+01
-3.264425351524837993e+01,3.520957087580136591e+00,3.780331788921944280e+01
-3.250627739905089442e+01,3.502454574319627145e+00,3.768514572583275424e+01
-3.258839454166766814e+01,3.607155245506779906e+00,3.773295924675687019e+01
-3.256900946539202124e+01,3.535706080432216236e+00,3.784140241072019251e+01
-3.241652121992982671e+01,3.673104779317890589e+00,3.791575011544833274e+01
-3.248355688267560737e+01,3.559919724543772812e+00,3.747915457796317185e+01
-3.253438464693784482e+01,3.497020750164134828e+00,3.769976379835039637e+01
-3.248122707543780052e+01,3.755039008090598429e+00,3.765450050984549080e+01
-3.259804085216369884e+01,3.498774282928243995e+00,3.763198590543683508e+01
-3.252000113104264045e+01,3.461166426042380007e+00,3.762206843156597103e+01
-3.244900579975934107e+01,3.570486881111344601e+00,3.750778769204017493e+01
-3.245830716493310319e+01,3.605118886911079290e+00,3.784771087877951601e+01
-3.255551567187789175e+01,3.646995481382297122e+00,3.761123060946874830e+01
-3.263816556538561287e+01,3.619018104426792615e+00,3.758877694834207261e+01
-3.246855592718485894e+01,3.652851787903591330e+00,3.788127724178360722e+01
-3.270890826277020835e+01,3.652532122740114406e+00,3.781404775751484237e+01
-3.262076044878256198e+01,3.501444937809774505e+00,3.751269452218075173e+01
-3.245397348785088099e+01,3.372103258039069296e+00,3.779876081127849119e+01
-3.260495988873840645e+01,3.381489068854196756e+00,3.756900739648447995e+01
-3.260782975463506261e+01,3.638261112585856605e+00,3.780577555998321060e+01
-3.244407965562592722e+01,3.538500253095451242e+00,3.778635896231024560e+01
-3.255034060655060557e+01,3.467847270269723392e+00,3.760553033571702741e+01
-3.239015763599272191e+01,3.632923755379418917e+00,3.768742758422245487e+01
-3.251669900848581563e+01,3.554765309994424527e+00,3.768798750332741321e+01
-3.248828234216250621e+01,3.583270750461913678e+00,3.761396240042051176e+01
-3.256594680910554729e+01,3.525631741501870753e+00,3.744245017406045406e+01
-3.247825534929518199e+01,3.788528270705901591e+00,3.777604449285827570e+01
-3.263027082164904158e+01,3.391954525584922386e+00,3.777257834379506107e+01
-3.245255367661935253e+01,3.547971093461833814e+00,3.767143588018485190e+01
-3.251803656191904679e+01,3.672004416213749067e+00,3.772420084128185636e+01
-3.251461883693055910e+01,3.710421066910452481e+00,3.774656454029608454e+01
-3.258682004105099850e+01,3.557379812592289081e+00,3.773427631737381205e+01
-3.259629087152936222e+01,3.578255676368686800e+00,3.785149949948080206e+01
-3.252080306013404964e+01,3.465187101522804181e+00,3.760334824979205592e+01
-3.264234588790211689e+01,3.690726797321147501e+00,3.763463470118715293e+01
-3.247011962001742091e+01,3.600847571628432497e+00,3.766385869882803661e+01
-3.248341809535493496e+01,3.736741221787617473e+00,3.773759395147277473e+01
-3.253621812953232251e+01,3.629011406740451307e+00,3.766040151521150392e+01
-3.261704637299825293e+01,3.362277188521370253e+00,3.748799233062100456e+01
-3.251230561316785383e+01,3.738842614607611026e+00,3.773648045022156339e+01
-3.256082414003739700e+01,3.496960660495883388e+00,3.770861260028704720e+01
-3.257226487140292903e+01,3.636765431404967330e+00,3.753938501951397910e+01
-3.259809477301348579e+01,3.365687559952469154e+00,3.769379135875787057e+01
-3.254072221928152686e+01,3.427019617403083362e+00,3.763657575228359065e+01
-3.235647584217932149e+01,3.413324934396563037e+00,3.796004118688261997e+01
-3.251682651833075255e+01,3.705300740710606444e+00,3.767115815365115594e+01
-3.257865347680794343e+01,3.502224025980049671e+00,3.756276195468996093e+01
-3.272216089431615416e+01,3.524100328825083395e+00,3.764033966560523936e+01
-3.266203613393101790e+01,3.538021637433161004e+00,3.758407114944810701e+01
-3.256728667729475291e+01,3.825845222746459218e+00,3.749941779745993387e+01
-3.259092283552040215e+01,3.555495161214865085e+00,3.769903147661534604e+01
-3.266344984659558293e+01,3.526508370405841752e+00,3.756257265213974961e+01
-3.262083294460564531e+01,3.566538378263700793e+00,3.777497150301459783e+01
-3.242776908843644179e+01,3.549121284230974727e+00,3.770781421988026239e+01
-3.243958413231950288e+01,3.472437103994994168e+00,3.769190710222945739e+01
-3.239352285062562942e+01,3.555418047036601248e+00,3.780456561283651240e+01
-3.254997769036486943e+01,3.709692843143947094e+00,3.787322028846121924e+01
-3.259826229573708645e+01,3.570822847722006976e+00,3.795373484950421528e+01
-3.240663374577150790e+01,3.654583544653356775e+00,3.763265576333733975e+01
-3.253966213141343644e+01,3.638165843813863543e+00,3.757235317445002210e+01
-3.250526287902102496e+01,3.535053001182280052e+00,3.783086884353750179e+01
-3.262377291615791819e+01,3.659180171217614408e+00,3.760809122594900344e+01
-3.250955696310381882e+01,3.649192738895068899e+00,3.782034695748130559e+01
-3.248294160263461805e+01,3.428577333511448888e+00,3.770915870208741438e+01
-3.250440328787002642e+01,3.602157140923780254e+00,3.774024787860006569e+01
-3.252591186102645793e+01,3.425172857926576775e+00,3.765687529485914098e+01
-3.243440678569429281e+01,3.563623205938521554e+00,3.774666847461024588e+01
-3.264184690858561311e+01,3.603864380337864937e+00,3.774524515234064381e+01
-3.252987366711713690e+01,3.709296306304513458e+00,3.759723918173186519e+01
-3.240407002495284416e+01,3.611878651130250972e+00,3.764454550342468764e+01
-3.253745453055447712e+01,3.553023089614680607e+00,3.765175733432424465e+01
-3.264568300405981205e+01,3.547162475450121200e+00,3.785811985704623339e+01
