ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
-3.194761190702105580e+01,-7.097067040129171112e+00,3.768088012852683732e+01
-3.195981394133458764e+01,-7.041914510202216704e+00,3.768088012852683732e+01
-3.197185745978980620e+01,-6.987030678664883254e+00,3.768088012852683732e+01
-3.198374424839368046e+01,-6.932414513505763765e+00,3.768088012852683732e+01
-3.199547607461192911e+01,-6.878064981712288528e+00,3.768088012852683732e+01
-3.200705468754386374e+01,-6.823981049380034136e+00,3.768088012852683732e+01
-3.201848181809594962e+01,-6.770161681819720556e+00,3.768088012852683732e+01
-3.202975917915407678e+01,-6.716605843662152964e+00,3.768088012852683732e+01
-3.204088846575438509e+01,-6.663312498960947572e+00,3.768088012852683732e+01
-3.205187135525289932e+01,-6.610280611293271491e+00,3.768088012852683732e+01
-3.206270950749381399e+01,-6.557509143858442968e+00,3.768088012852683732e+01
-3.207340456497637859e+01,-6.504997059574566087e+00,3.768088012852683732e+01
-3.208395815302059617e+01,-6.452743321173135982e+00,3.768088012852683732e+01
-3.209437187993153628e+01,-6.400746891291763774e+00,3.768088012852683732e+01
-3.210464733716237618e+01,-6.349006732564866695e+00,3.768088012852683732e+01
-3.211478609947613450e+01,-6.297521807712572084e+00,3.768088012852683732e+01
-3.212478972510613318e+01,-6.246291079627728671e+00,3.768088012852683732e+01
-3.213465975591510215e+01,-6.195313511461042921e+00,3.768088012852683732e+01
-3.214439771755311881e+01,-6.144588066704484319e+00,3.768088012852683732e+01
-3.215400511961416186e+01,-6.094113709272871660e+00,3.768088012852683732e+01
-3.216348345579142887e+01,-6.043889403583777131e+00,3.768088012852683732e+01
-3.217283420403140326e+01,-5.993914114635630064e+00,3.768088012852683732e+01
-3.218205882668662099e+01,-5.944186808084258367e+00,3.768088012852683732e+01
-3.219115877066721509e+01,-5.894706450317640289e+00,3.768088012852683732e+01
-3.220013546759118128e+01,-5.845472008529139174e+00,3.768088012852683732e+01
-3.220899033393340005e+01,-5.796482450789083529e+00,3.768088012852683732e+01
-3.221772477117344380e+01,-5.747736746114799899e+00,3.768088012852683732e+01
-3.222634016594209072e+01,-5.699233864539070993e+00,3.768088012852683732e+01
-3.223483789016666634e+01,-5.650972777177114992e+00,3.768088012852683732e+01
-3.224321930121514157e+01,-5.602952456292012329e+00,3.768088012852683732e+01
-3.225148574203900154e+01,-5.555171875358712263e+00,3.768088012852683732e+01
-3.225963854131489228e+01,-5.507630009126608606e+00,3.768088012852683732e+01
-3.226767901358512347e+01,-5.460325833680593988e+00,3.768088012852683732e+01
-3.227560845939686374e+01,-5.413258326500844930e+00,3.768088012852683732e+01
-3.228342816544027727e+01,-5.366426466521155625e+00,3.768088012852683732e+01
-3.229113940468533173e+01,-5.319829234185970535e+00,3.768088012852683732e+01
-3.229874343651753321e+01,-5.273465611506018114e+00,3.768088012852683732e+01
-3.230624150687246754e+01,-5.227334582112730388e+00,3.768088012852683732e+01
-3.231363484836910516e+01,-5.181435131311306286e+00,3.768088012852683732e+01
-3.232092468044202604e+01,-5.135766246132572377e+00,3.768088012852683732e+01
-3.232811220947246511e+01,-5.090326915383573514e+00,3.768088012852683732e+01
-3.233519862891819230e+01,-5.045116129696931573e+00,3.768088012852683732e+01
-3.234218511944227004e+01,-5.000132881579067323e+00,3.768088012852683732e+01
-3.234907284904066671e+01,-4.955376165457187732e+00,3.768088012852683732e+01
-3.235586297316875459e+01,-4.910844977725162153e+00,3.768088012852683732e+01
-3.236255663486667800e+01,-4.866538316788217244e+00,3.768088012852683732e+01
-3.236915496488362010e+01,-4.822455183106569621e+00,3.768088012852683732e+01
-3.237565908180093288e+01,-4.778594579237910089e+00,3.768088012852683732e+01
-3.238207009215422261e+01,-4.734955509878881585e+00,3.768088012852683732e+01
-3.238838909055426996e+01,-4.691536981905410464e+00,3.768088012852683732e+01
-3.239461715980696255e+01,-4.648338004412071456e+00,3.768088012852683732e+01
-3.240075537103201953e+01,-4.605357588750398357e+00,3.768088012852683732e+01
-3.240680478378078533e+01,-4.562594748566207947e+00,3.768088012852683732e+01
-3.241276644615285107e+01,-4.520048499835927380e+00,3.768088012852683732e+01
-3.241864139491168118e+01,-4.477717860901948121e+00,3.768088012852683732e+01
-3.242443065559913862e+01,-4.435601852507033094e+00,3.768088012852683732e+01
-3.243013524264906522e+01,-4.393699497827823208e+00,3.768088012852683732e+01
-3.243575615949966817e+01,-4.352009822507351799e+00,3.768088012852683732e+01
-3.244129439870505394e+01,-4.310531854686753483e+00,3.768088012852683732e+01
-3.244675094204560395e+01,-4.269264625035999572e+00,3.768088012852683732e+01
-3.245212676063741242e+01,-4.228207166783835902e+00,3.768088012852683732e+01
-3.245742281504069382e+01,-4.187358515746805843e+00,3.768088012852683732e+01
-3.246264005536716724e+01,-4.146717710357472164e+00,3.768088012852683732e+01
-3.246777942138652406e+01,-4.106283791691834217e+00,3.768088012852683732e+01
-3.247284184263179441e+01,-4.066055803495882692e+00,3.768088012852683732e+01
-3.247782823850388212e+01,-4.026032792211374556e+00,3.768088012852683732e+01
-3.248273951837493456e+01,-3.986213807000872578e+00,3.768088012852683732e+01
-3.248757658169098050e+01,-3.946597899772001927e+00,3.768088012852683732e+01
-3.249234031807341694e+01,-3.907184125200894087e+00,3.768088012852683732e+01
-3.249703160741962904e+01,-3.867971540754989057e+00,3.768088012852683732e+01
-3.250165132000270063e+01,-3.828959206715035979e+00,3.768088012852683732e+01
-3.250620031657009434e+01,-3.790146186196446720e+00,3.768088012852683732e+01
-3.251067944844150048e+01,-3.751531545169863424e+00,3.768088012852683732e+01
-3.251508955760570529e+01,-3.713114352481171831e+00,3.768088012852683732e+01
-3.251943147681655688e+01,-3.674893679870712582e+00,3.768088012852683732e+01
-3.252370602968805002e+01,-3.636868601991889882e+00,3.768088012852683732e+01
-3.252791403078846599e+01,-3.599038196429166891e+00,3.768088012852683732e+01
-3.253205628573365971e+01,-3.561401543715364770e+00,3.768088012852683732e+01
-3.253613359127945159e+01,-3.523957727348344893e+00,3.768088012852683732e+01
-3.254014673541310998e+01,-3.486705833807139499e+00,3.768088012852683732e+01
-3.254409649744400923e+01,-3.449644952567391787e+00,3.768088012852683732e+01
-3.254798364809339262e+01,-3.412774176116298186e+00,3.768088012852683732e+01
-3.255180894958327542e+01,-3.376092599966898256e+00,3.768088012852683732e+01
-3.255557315572452382e+01,-3.339599322671829906e+00,3.768088012852683732e+01
-3.255927701200403135e+01,-3.303293445836565034e+00,3.768088012852683732e+01
-3.256292125567117068e+01,-3.267174074131975470e+00,3.768088012852683732e+01
-3.256650661582324346e+01,-3.231240315306544097e+00,3.768088012852683732e+01
-3.257003381349028359e+01,-3.195491280197894746e+00,3.768088012852683732e+01
-3.257350356171893679e+01,-3.159926082743870879e+00,3.768088012852683732e+01
-3.257691656565553728e+01,-3.124543839993136007e+00,3.768088012852683732e+01
-3.258027352262843124e+01,-3.089343672115198114e+00,3.768088012852683732e+01
-3.258357512222943342e+01,-3.054324702410057935e+00,3.768088012852683732e+01
-3.258682204639458035e+01,-3.019486057317249728e+00,3.768088012852683732e+01
-3.259001496948400245e+01,-2.984826866424557856e+00,3.768088012852683732e+01
-3.259315455836108555e+01,-2.950346262476147619e+00,3.768088012852683732e+01
-3.259624147247085801e+01,-2.916043381380311494e+00,3.768088012852683732e+01
-3.259927636391756778e+01,-2.881917362216782852e+00,3.768088012852683732e+01
-3.260225987754154886e+01,-2.847967347243594460e+00,3.768088012852683732e+01
-3.260519265099531339e+01,-2.814192481903505350e+00,3.768088012852683732e+01
-3.260807531481892596e+01,-2.780591914830025768e+00,3.768088012852683732e+01
-3.261090849251456092e+01,-2.747164797853056228e+00,3.768088012852683732e+01
-3.261369280062045561e+01,-2.713910286004097561e+00,3.768088012852683732e+01
-3.261642884878401105e+01,-2.680827537521082604e+00,3.768088012852683732e+01
-3.261911723983426015e+01,-2.647915713852810438e+00,3.768088012852683732e+01
-3.262175856985356859e+01,-2.615173979663038661e+00,3.768088012852683732e+01
-3.262435342824866069e+01,-2.582601502834168450e+00,3.768088012852683732e+01
-3.262690239782092050e+01,-2.550197454470609415e+00,3.768088012852683732e+01
-3.262940605483605339e+01,-2.517961008901770104e+00,3.768088012852683732e+01
-3.263186496909293766e+01,-2.485891343684665689e+00,3.768088012852683732e+01
-3.263427970399194322e+01,-2.453987639606288962e+00,3.768088012852683732e+01
-3.263665081660247580e+01,-2.422249080685542566e+00,3.768088012852683732e+01
-3.263897885772986029e+01,-2.390674854174908770e+00,3.768088012852683732e+01
-3.264126437198159181e+01,-2.359264150561797724e+00,3.768088012852683732e+01
-3.264350789783291873e+01,-2.328016163569527119e+00,3.768088012852683732e+01
-3.264570996769173661e+01,-2.296930090158086468e+00,3.768088012852683732e+01
-3.264787110796288516e+01,-2.266005130524545663e+00,3.768088012852683732e+01
-3.264999183911177738e+01,-2.235240488103169554e+00,3.768088012852683732e+01
-3.265207267572738914e+01,-2.204635369565282055e+00,3.768088012852683732e+01
-3.265411412658463064e+01,-2.174188984818818948e+00,3.768088012852683732e+01
-3.265611669470609257e+01,-2.143900547007624890e+00,3.768088012852683732e+01
-3.265808087742315280e+01,-2.113769272510469310e+00,3.768088012852683732e+01
-3.266000716643652879e+01,-2.083794380939806512e+00,3.768088012852683732e+01
-3.266189604787610534e+01,-2.053975095140279983e+00,3.768088012852683732e+01
-3.266374800236032883e+01,-2.024310641186986004e+00,3.768088012852683732e+01
-3.266556350505483408e+01,-1.994800248383455710e+00,3.768088012852683732e+01
-3.266734302573060944e+01,-1.965443149259474165e+00,3.768088012852683732e+01
-3.266908702882147963e+01,-1.936238579568562379e+00,3.768088012852683732e+01
-3.267079597348108422e+01,-1.907185778285307665e+00,3.768088012852683732e+01
-3.267247031363924492e+01,-1.878283987602422878e+00,3.768088012852683732e+01
-3.267411049805777168e+01,-1.849532452927643567e+00,3.768088012852683732e+01
-3.267571697038566469e+01,-1.820930422880360888e+00,3.768088012852683732e+01
-3.267729016921386886e+01,-1.792477149288023597e+00,3.768088012852683732e+01
-3.267883052812931766e+01,-1.764171887182419018e+00,3.768088012852683732e+01
-3.268033847576854356e+01,-1.736013894795677359e+00,3.768088012852683732e+01
-3.268181443587072010e+01,-1.708002433556139676e+00,3.768088012852683732e+01
-3.268325882733014254e+01,-1.680136768083948962e+00,3.768088012852683732e+01
-3.268467206424818983e+01,-1.652416166186578383e+00,3.768088012852683732e+01
-3.268605455598477505e+01,-1.624839898854049558e+00,3.768088012852683732e+01
-3.268740670720919894e+01,-1.597407240254081318e+00,3.768088012852683732e+01
-3.268872891795060553e+01,-1.570117467726991789e+00,3.768088012852683732e+01
-3.269002158364779120e+01,-1.542969861780451923e+00,3.768088012852683732e+01
-3.269128509519864423e+01,-1.515963706084104912e+00,3.768088012852683732e+01
-3.269251983900893777e+01,-1.489098287463964665e+00,3.768088012852683732e+01
-3.269372619704073912e+01,-1.462372895896726810e+00,3.768088012852683732e+01
-3.269490454686023639e+01,-1.435786824503845871e+00,3.768088012852683732e+01
-3.269605526168516008e+01,-1.409339369545542286e+00,3.768088012852683732e+01
-3.269717871043165047e+01,-1.383029830414607808e+00,3.768088012852683732e+01
-3.269827525776063482e+01,-1.356857509630109870e+00,3.768088012852683732e+01
-3.269934526412385623e+01,-1.330821712830904779e+00,3.768088012852683732e+01
-3.270038908580921344e+01,-1.304921748769088952e+00,3.768088012852683732e+01
-3.270140707498588029e+01,-1.279156929303237877e+00,3.768088012852683732e+01
-3.270239957974873590e+01,-1.253526569391588685e+00,3.768088012852683732e+01
-3.270336694416250367e+01,-1.228029987085022201e+00,3.768088012852683732e+01
-3.270430950830535721e+01,-1.202666503520009478e+00,3.768088012852683732e+01
-3.270522760831205034e+01,-1.177435442911387797e+00,3.768088012852683732e+01
-3.270612157641674145e+01,-1.152336132544992342e+00,3.768088012852683732e+01
-3.270699174099514295e+01,-1.127367902770258778e+00,3.768088012852683732e+01
-3.270783842660650720e+01,-1.102530086992667080e+00,3.768088012852683732e+01
-3.270866195403493748e+01,-1.077822021666061225e+00,3.768088012852683732e+01
-3.270946264033045736e+01,-1.053243046284914719e+00,3.768088012852683732e+01
-3.271024079884949032e+01,-1.028792503376435796e+00,3.768088012852683732e+01
-3.271099673929509066e+01,-1.004469738492636877e+00,3.768088012852683732e+01
-3.271173076775659894e+01,-9.802741002022680172e-01,3.768088012852683732e+01
-3.271244318674902729e+01,-9.562049400827072887e-01,3.768088012852683732e+01
-3.271313429525189065e+01,-9.322616127116741813e-01,3.768088012852683732e+01
-3.271380438874778918e+01,-9.084434756589274684e-01,3.768088012852683732e+01
-3.271445375926044363e+01,-8.847498894778985656e-01,3.768088012852683732e+01
-3.271508269539248204e+01,-8.611802176971503631e-01,3.768088012852683732e+01
-3.271569148236265789e+01,-8.377338268118502684e-01,3.768088012852683732e+01
-3.271628040204286947e+01,-8.144100862751060266e-01,3.768088012852683732e+01
-3.271684973299468169e+01,-7.912083684892793345e-01,3.768088012852683732e+01
-3.271739975050542171e+01,-7.681280487971781090e-01,3.768088012852683732e+01
-3.271793072662407553e+01,-7.451685054732157809e-01,3.768088012852683732e+01
-3.271844293019663041e+01,-7.223291197144540154e-01,3.768088012852683732e+01
-3.271893662690111171e+01,-6.996092756316736327e-01,3.768088012852683732e+01
-3.271941207928232842e+01,-6.770083602402552359e-01,3.768088012852683732e+01
-3.271986954678609294e+01,-6.545257634511431055e-01,3.768088012852683732e+01
-3.272030928579327735e+01,-6.321608780616196910e-01,3.768088012852683732e+01
-3.272073154965333686e+01,-6.099130997460875392e-01,3.768088012852683732e+01
-3.272113658871761288e+01,-5.877818270468199158e-01,3.768088012852683732e+01
-3.272152465037220992e+01,-5.657664613645940754e-01,3.768088012852683732e+01
-3.272189597907055258e+01,-5.438664069493519548e-01,3.768088012852683732e+01
-3.272225081636559452e+01,-5.220810708907138720e-01,3.768088012852683732e+01
-3.272258940094174307e+01,-5.004098631085284188e-01,3.768088012852683732e+01
-3.272291196864634344e+01,-4.788521963433771678e-01,3.768088012852683732e+01
-3.272321875252094259e+01,-4.574074861469793474e-01,3.768088012852683732e+01
-3.272350998283210544e+01,-4.360751508725663750e-01,3.768088012852683732e+01
-3.272378588710208192e+01,-4.148546116652931381e-01,3.768088012852683732e+01
-3.272404669013893397e+01,-3.937452924524961206e-01,3.768088012852683732e+01
-3.272429261406652756e+01,-3.727466199340131459e-01,3.768088012852683732e+01
-3.272452387835411969e+01,-3.518580235724254046e-01,3.768088012852683732e+01
-3.272474069984564693e+01,-3.310789355832473024e-01,3.768088012852683732e+01
-3.272494329278872272e+01,-3.104087909251135868e-01,3.768088012852683732e+01
-3.272513186886330061e+01,-2.898470272899743017e-01,3.768088012852683732e+01
-3.272530663721006761e+01,-2.693930850931670617e-01,3.768088012852683732e+01
-3.272546780445851056e+01,-2.490464074635392600e-01,3.768088012852683732e+01
-3.272561557475471972e+01,-2.288064402335178993e-01,3.768088012852683732e+01
-3.272575014978885122e+01,-2.086726319291370702e-01,3.768088012852683732e+01
-3.272587172882233375e+01,-1.886444337601130283e-01,3.768088012852683732e+01
-3.272598050871477682e+01,-1.687212996098093609e-01,3.768088012852683732e+01
-3.272607668395060898e+01,-1.489026860252412043e-01,3.768088012852683732e+01
-3.272616044666541768e+01,-1.291880522070140980e-01,3.768088012852683732e+01
-3.272623198667200484e+01,-1.095768599993049430e-01,3.768088012852683732e+01
-3.272629149148617955e+01,-9.006857387978714491e-02,3.768088012852683732e+01
-3.272633914635226660e+01,-7.066266094954593013e-02,3.768088012852683732e+01
-3.272637513426838041e+01,-5.135859092299327466e-02,3.768088012852683732e+01
-3.272639963601136515e+01,-3.215583611775284234e-02,3.768088012852683732e+01
-3.272641283016152869e+01,-1.305387144454216164e-02,3.768088012852683732e+01
-3.272641489312711371e+01,5.947825602950724405e-03,3.768088012852683732e+01
-3.272640599916840642e+01,2.484977495819951088e-02,3.768088012852683732e+01
-3.272638632042177420e+01,4.365249399199220420e-02,3.768088012852683732e+01
-3.272635602692328405e+01,6.235649752256907513e-02,3.768088012852683732e+01
-3.272631528663212919e+01,8.096229782579485168e-02,3.768088012852683732e+01
-3.272626426545383538e+01,9.947040464529864623e-02,3.768088012852683732e+01
-3.272620312726316882e+01,1.178813252026469360e-01,3.768088012852683732e+01
-3.272613203392682379e+01,1.361955642075360073e-01,3.768088012852683732e+01
-3.272605114532587578e+01,1.544136238679029161e-01,3.768088012852683732e+01
-3.272596061937799305e+01,1.725360039001522516e-01,3.768088012852683732e+01
