q0 (),q1,q2,q3
8.582925535953288554e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.131606887153472574e-01
8.576277348656429211e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.142710067554134845e-01
8.569649809137995788e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.153746418746377733e-01
8.563042969127715454e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.164716362867607380e-01
8.556456878259373067e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.175620319390503710e-01
8.549891584102740083e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.186458705136784975e-01
8.543347132195098226e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.197231934290964528e-01
8.536823566072357927e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.207940418414137573e-01
8.530320927299798184e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.218584566457759033e-01
8.523839255502388967e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.229164784777438069e-01
8.517378588394755035e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.239681477146732602e-01
8.510938961810736725e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.250135044770941617e-01
8.504520409732584385e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.260525886300903009e-01
8.498122964319779760e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.270854397846784778e-01
8.491746655937479904e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.281120972991872886e-01
8.485391513184606938e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.291326002806351347e-01
8.479057562921573643e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.301469875861077874e-01
8.472744830297649354e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.311552978241341760e-01
8.466453338777981674e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.321575693560618436e-01
8.460183110170262921e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.331538402974306257e-01
8.453934164651061289e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.341441485193444416e-01
8.447706520791803397e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.351285316498424205e-01
8.441500195584427102e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.361070270752668065e-01
8.435315204466700134e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.370796719416301990e-01
8.429151561347215660e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.380465031559799050e-01
8.423009278630056995e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.390075573877601833e-01
8.416888367239149238e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.399628710701717127e-01
8.410788836642285604e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.409124804015296162e-01
8.404710694874852894e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.418564213466171564e-01
8.398653948563239435e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.427947296380382092e-01
8.392618602947943263e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.437274407775656293e-01
8.386604661906370550e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.446545900374872851e-01
8.380612127975349823e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.455762124619482067e-01
8.374641002373335308e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.464923428682906259e-01
8.368691285022336057e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.474030158483893516e-01
8.362762974569543095e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.483082657699841489e-01
8.356856068408683447e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.492081267780090093e-01
8.350970562701086619e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.501026327959165352e-01
8.345106452396477970e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.509918175269998830e-01
8.339263731253494516e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.518757144557101535e-01
8.333442391859934295e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.527543568489693415e-01
8.327642425652739266e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.536277777574800663e-01
8.321863822937700661e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.544960100170308603e-01
8.316106572908927852e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.553590862497969072e-01
8.310370663668033009e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.562170388656367814e-01
8.304656082243082604e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.570699000633849707e-01
8.298962814607281357e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.579177018321392900e-01
8.293290845697417479e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.587604759525445219e-01
8.287640159432059228e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.595982539980708381e-01
8.282010738729507215e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.604310673362881134e-01
8.276402565525508015e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.612589471301351329e-01
8.270815620790732403e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.620819243391839137e-01
8.265249884548019343e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.629000297208994752e-01
8.259705335889385713e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.637132938318947240e-01
8.254181952992811766e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.645217470291802320e-01
8.248679713138798997e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.653254194714086855e-01
8.243198592726705964e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.661243411201152265e-01
8.237738567290863179e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.669185417409513539e-01
8.232299611516470383e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.677080509049151624e-01
8.226881699255281788e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.684928979895749190e-01
8.221484803541077024e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.692731121802886429e-01
8.216108896604920053e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.700487224714172463e-01
8.210753949890218228e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.708197576675335672e-01
8.205419934067570420e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.715862463846251851e-01
8.200106819049413076e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.723482170512922407e-01
8.194814574004473107e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.731056979099394821e-01
8.189543167372019816e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.738587170179630936e-01
8.184292566875918107e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.746073022489324167e-01
8.179062739538498494e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.753514812937652323e-01
8.173853651694231726e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.760912816618984911e-01
8.168665269003212437e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.768267306824527152e-01
8.163497556464468508e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.775578555053914043e-01
8.158350478429077235e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.782846831026743351e-01
8.153223998613104984e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.790072402694057541e-01
8.148118080110369199e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.797255536249762420e-01
8.143032685405021676e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.804396496141995820e-01
8.137967776383963070e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.811495545084437442e-01
8.132923314349075339e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.818552944067558741e-01
8.127899260029297634e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.825568952369819531e-01
8.122895573592525675e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.832543827568804629e-01
8.117912214657346803e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.839477825552302770e-01
8.112949142304614059e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.846371200529336676e-01
8.108006315088854832e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.853224205041118733e-01
8.103083691049530746e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.860037089971966706e-01
8.098181227722117681e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.866810104560151728e-01
8.093298882149061457e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.873543496408685227e-01
8.088436610890549217e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.880237511496062552e-01
8.083594370035154242e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.886892394186932220e-01
8.078772115210312021e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.893508387242721858e-01
8.073969801592659756e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.900085731832189762e-01
8.069187383918228207e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.906624667541936491e-01
8.064424816492485881e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.913125432386846514e-01
8.059682053200242224e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.919588262820475455e-01
8.054959047515409809e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.926013393745379609e-01
8.050255752510636631e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.932401058523387727e-01
8.045572120866780752e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.938751488985812843e-01
8.040908104882273921e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.945064915443611930e-01
8.036263656482331985e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.951341566697481156e-01
8.031638727228045394e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.957581670047894518e-01
8.027033268325336479e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.963785451305090302e-01
8.022447230633782400e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.969953134798996475e-01
8.017880564675317068e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.976084943389092796e-01
8.013333220642809840e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.982181098474228520e-01
8.008805148408512098e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.988241820002371263e-01
8.004296297532388360e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.994267326480301472e-01
7.999806617270325271e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000257834983252492e-01
7.995336056582219575e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.006213561164495118e-01
7.990884564139947299e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.012134719264857763e-01
7.986452088335221910e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.018021522122197764e-01
7.982038577287337011e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.023874181180808307e-01
7.977643978850786910e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.029692906500777605e-01
7.973268240622787273e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.035477906767284795e-01
7.968911309950679200e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.041229389299842545e-01
7.964573133939222283e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.046947560061485261e-01
7.960253659457788844e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.052632623667892897e-01
7.955952833147439396e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.058284783396472584e-01
7.951670601427904828e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.063904241195369194e-01
7.947406910504457578e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.069491197692438167e-01
7.943161706374688436e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.075045852204142838e-01
7.938934934835167878e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.080568402744412904e-01
7.934726541488025253e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.086059046033440723e-01
7.930536471747420268e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.091517977506426540e-01
7.926364670845914562e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.096945391322259322e-01
7.922211083840756674e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.102341480372157623e-01
7.918075655620065989e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.107706436288246055e-01
7.913958330908920091e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.113040449452080694e-01
7.909859054275363288e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.118343709003120079e-01
7.905777770136307447e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.123616402847144036e-01
7.901714422763355117e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.128858717664616984e-01
7.897668956288530495e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.134070838918999069e-01
7.893641314709919365e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.139252950865003999e-01
7.889631441897225761e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.144405236556806926e-01
7.885639281597246475e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.149527877856190150e-01
7.881664777439256753e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.154621055440651078e-01
7.877707872940311606e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.159684948811442462e-01
7.873768511510470525e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.164719736301577102e-01
7.869846636457938915e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.169725595083760394e-01
7.865942190994126282e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.174702701178294006e-01
7.862055118238633344e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.179651229460908501e-01
7.858185361224150345e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.184571353670557103e-01
7.854332862901289847e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.189463246417158393e-01
7.850497566143338490e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.194327079189273499e-01
7.846679413750931031e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.199163022361756648e-01
7.842878348456653326e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.203971245203335760e-01
7.839094312929579811e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.208751915884151984e-01
7.835327249779721059e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.213505201483245921e-01
7.831577101562420262e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.218231267996001677e-01
7.827843810782666445e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.222930280341529841e-01
7.824127319899343291e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.227602402370010504e-01
7.820427571329409133e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.232247796869986312e-01
7.816744507452011437e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.236866625575602230e-01
7.813078070612531345e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.241459049173805340e-01
7.809428203126561607e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.246025227311481354e-01
7.805794847283830107e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250565318602566700e-01
7.802177945352044564e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.255079480635090672e-01
7.798577439580683945e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.259567869978182042e-01
7.794993272204726598e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.264030642189024611e-01
7.791425385448317309e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.268467951819770567e-01
7.787873721528364435e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.272879952424399441e-01
