ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.200003800723137459e+01,1.200000582350215268e+02,0.000000000000000000e+00
3.200003811056370040e+01,1.200000586217784360e+02,0.000000000000000000e+00
3.200003821363868894e+01,1.200000590097385498e+02,0.000000000000000000e+00
3.200003831645610575e+01,1.200000593989008877e+02,0.000000000000000000e+00
3.200003841901573765e+01,1.200000597892644407e+02,0.000000000000000000e+00
3.200003852131736437e+01,1.200000601808282710e+02,0.000000000000000000e+00
3.200003862336078697e+01,1.200000605735913553e+02,0.000000000000000000e+00
3.200003872514582071e+01,1.200000609675527414e+02,0.000000000000000000e+00
3.200003882667228083e+01,1.200000613627114490e+02,0.000000000000000000e+00
3.200003892793999682e+01,1.200000617590665541e+02,0.000000000000000000e+00
3.200003902894880525e+01,1.200000621566170338e+02,0.000000000000000000e+00
3.200003912969855691e+01,1.200000625553620068e+02,0.000000000000000000e+00
3.200003923018910257e+01,1.200000629553004643e+02,0.000000000000000000e+00
3.200003933042031434e+01,1.200000633564314967e+02,0.000000000000000000e+00
3.200003943039207854e+01,1.200000637587541235e+02,0.000000000000000000e+00
3.200003953010426727e+01,1.200000641622674635e+02,0.000000000000000000e+00
3.200003962955678105e+01,1.200000645669705506e+02,0.000000000000000000e+00
3.200003972874952041e+01,1.200000649728624893e+02,0.000000000000000000e+00
3.200003982768240718e+01,1.200000653799423418e+02,0.000000000000000000e+00
3.200003992610928094e+01,1.200000657871910477e+02,0.000000000000000000e+00
3.200004002403260728e+01,1.200000661946069158e+02,0.000000000000000000e+00
3.200004012145481624e+01,1.200000666021881557e+02,0.000000000000000000e+00
3.200004021837833790e+01,1.200000670099331330e+02,0.000000000000000000e+00
3.200004031480559519e+01,1.200000674178400857e+02,0.000000000000000000e+00
3.200004041073899685e+01,1.200000678259073510e+02,0.000000000000000000e+00
3.200004050618093032e+01,1.200000682341333089e+02,0.000000000000000000e+00
3.200004060113380433e+01,1.200000686425162684e+02,0.000000000000000000e+00
3.200004069559999209e+01,1.200000690510546235e+02,0.000000000000000000e+00
3.200004078958187392e+01,1.200000694597467970e+02,0.000000000000000000e+00
3.200004088308179462e+01,1.200000698685911686e+02,0.000000000000000000e+00
3.200004097610212028e+01,1.200000702775861612e+02,0.000000000000000000e+00
3.200004106864518150e+01,1.200000706867302114e+02,0.000000000000000000e+00
3.200004116071333016e+01,1.200000710960217987e+02,0.000000000000000000e+00
3.200004125230886842e+01,1.200000715054593599e+02,0.000000000000000000e+00
3.200004134343412687e+01,1.200000719150414312e+02,0.000000000000000000e+00
3.200004143409140767e+01,1.200000723247664638e+02,0.000000000000000000e+00
3.200004152428299165e+01,1.200000727346330223e+02,0.000000000000000000e+00
3.200004161401118807e+01,1.200000731446395861e+02,0.000000000000000000e+00
3.200004170327824937e+01,1.200000735547847626e+02,0.000000000000000000e+00
3.200004179208645638e+01,1.200000739650671022e+02,0.000000000000000000e+00
3.200004188043806153e+01,1.200000743754851413e+02,0.000000000000000000e+00
3.200004196833530301e+01,1.200000747860375299e+02,0.000000000000000000e+00
3.200004205578043326e+01,1.200000751967228609e+02,0.000000000000000000e+00
3.200004214277567627e+01,1.200000756075397135e+02,0.000000000000000000e+00
3.200004222932325604e+01,1.200000760184867659e+02,0.000000000000000000e+00
3.200004231542536814e+01,1.200000764295626681e+02,0.000000000000000000e+00
3.200004240108422238e+01,1.200000768407660843e+02,0.000000000000000000e+00
3.200004248630200721e+01,1.200000772520956644e+02,0.000000000000000000e+00
3.200004257108091110e+01,1.200000776635501296e+02,0.000000000000000000e+00
3.200004265542309412e+01,1.200000780751281582e+02,0.000000000000000000e+00
3.200004273933072341e+01,1.200000784868284853e+02,0.000000000000000000e+00
3.200004282280595902e+01,1.200000788986498463e+02,0.000000000000000000e+00
3.200004290585093969e+01,1.200000793105909906e+02,0.000000000000000000e+00
3.200004298846778994e+01,1.200000797226506251e+02,0.000000000000000000e+00
3.200004307065865561e+01,1.200000801348275843e+02,0.000000000000000000e+00
3.200004315242563990e+01,1.200000805471206178e+02,0.000000000000000000e+00
3.200004323377085313e+01,1.200000809595285460e+02,0.000000000000000000e+00
3.200004331469638430e+01,1.200000813720501185e+02,0.000000000000000000e+00
3.200004339520433660e+01,1.200000817846842125e+02,0.000000000000000000e+00
3.200004347529678483e+01,1.200000821974296628e+02,0.000000000000000000e+00
3.200004355497578956e+01,1.200000826102852756e+02,0.000000000000000000e+00
3.200004363424342557e+01,1.200000830232499140e+02,0.000000000000000000e+00
3.200004371310173923e+01,1.200000834363224698e+02,0.000000000000000000e+00
3.200004379155276268e+01,1.200000838495017916e+02,0.000000000000000000e+00
3.200004386959854941e+01,1.200000842627868138e+02,0.000000000000000000e+00
3.200004394724111734e+01,1.200000846761763711e+02,0.000000000000000000e+00
3.200004402448247021e+01,1.200000850896694544e+02,0.000000000000000000e+00
3.200004410132462596e+01,1.200000855032649127e+02,0.000000000000000000e+00
3.200004417776958121e+01,1.200000859169617513e+02,0.000000000000000000e+00
3.200004425381932549e+01,1.200000863307588617e+02,0.000000000000000000e+00
3.200004432947584121e+01,1.200000867446552490e+02,0.000000000000000000e+00
3.200004440474108236e+01,1.200000871586498334e+02,0.000000000000000000e+00
3.200004447961702425e+01,1.200000875727416485e+02,0.000000000000000000e+00
3.200004455410562798e+01,1.200000879869296284e+02,0.000000000000000000e+00
3.200004462820882623e+01,1.200000884012128068e+02,0.000000000000000000e+00
3.200004470192855877e+01,1.200000888155902032e+02,0.000000000000000000e+00
3.200004477526673696e+01,1.200000892300608086e+02,0.000000000000000000e+00
3.200004484822530770e+01,1.200000896446236425e+02,0.000000000000000000e+00
3.200004492080616103e+01,1.200000900592777953e+02,0.000000000000000000e+00
3.200004499301119409e+01,1.200000904740222722e+02,0.000000000000000000e+00
3.200004506484231115e+01,1.200000908888561781e+02,0.000000000000000000e+00
3.200004513630139513e+01,1.200000913037785608e+02,0.000000000000000000e+00
3.200004520739030056e+01,1.200000917187884824e+02,0.000000000000000000e+00
3.200004527811091748e+01,1.200000921338850475e+02,0.000000000000000000e+00
3.200004534846509330e+01,1.200000925490673467e+02,0.000000000000000000e+00
3.200004541845467543e+01,1.200000929643345131e+02,0.000000000000000000e+00
3.200004548808150417e+01,1.200000933796856089e+02,0.000000000000000000e+00
3.200004555734741274e+01,1.200000937951198381e+02,0.000000000000000000e+00
3.200004562625422722e+01,1.200000942106362913e+02,0.000000000000000000e+00
3.200004569480375238e+01,1.200000946262341017e+02,0.000000000000000000e+00
3.200004576299780723e+01,1.200000950419124450e+02,0.000000000000000000e+00
3.200004583083818233e+01,1.200000954576704544e+02,0.000000000000000000e+00
3.200004589832666824e+01,1.200000958735073482e+02,0.000000000000000000e+00
3.200004596546504843e+01,1.200000962894222738e+02,0.000000000000000000e+00
3.200004603225508504e+01,1.200000967054144212e+02,0.000000000000000000e+00
3.200004609869855443e+01,1.200000971214829804e+02,0.000000000000000000e+00
3.200004616479721165e+01,1.200000975376271839e+02,0.000000000000000000e+00
3.200004623055280462e+01,1.200000979538462360e+02,0.000000000000000000e+00
3.200004629596705996e+01,1.200000983701393125e+02,0.000000000000000000e+00
3.200004636104173272e+01,1.200000987865057027e+02,0.000000000000000000e+00
3.200004642577852820e+01,1.200000992029446110e+02,0.000000000000000000e+00
3.200004649017916591e+01,1.200000996194552698e+02,0.000000000000000000e+00
3.200004655424535827e+01,1.200001000360369545e+02,0.000000000000000000e+00
3.200004661797880345e+01,1.200001004526889403e+02,0.000000000000000000e+00
3.200004668138117836e+01,1.200001008694104598e+02,0.000000000000000000e+00
3.200004674445418829e+01,1.200001012862008025e+02,0.000000000000000000e+00
3.200004680719949590e+01,1.200001017030592578e+02,0.000000000000000000e+00
3.200004686961877098e+01,1.200001021199851152e+02,0.000000000000000000e+00
3.200004693171366910e+01,1.200001025369776642e+02,0.000000000000000000e+00
3.200004699348585291e+01,1.200001029540362225e+02,0.000000000000000000e+00
3.200004705493695667e+01,1.200001033711600797e+02,0.000000000000000000e+00
3.200004711606860752e+01,1.200001037883485822e+02,0.000000000000000000e+00
3.200004717688244682e+01,1.200001042056010476e+02,0.000000000000000000e+00
3.200004723738009460e+01,1.200001046229167940e+02,0.000000000000000000e+00
3.200004729756315669e+01,1.200001050402951819e+02,0.000000000000000000e+00
3.200004735743324602e+01,1.200001054577355575e+02,0.000000000000000000e+00
3.200004741699194710e+01,1.200001058752372813e+02,0.000000000000000000e+00
3.200004747624085155e+01,1.200001062927996571e+02,0.000000000000000000e+00
3.200004753518155809e+01,1.200001067104221306e+02,0.000000000000000000e+00
3.200004759381562280e+01,1.200001071281040197e+02,0.000000000000000000e+00
3.200004765214461599e+01,1.200001075458447417e+02,0.000000000000000000e+00
3.200004771017010086e+01,1.200001079636436572e+02,0.000000000000000000e+00
3.200004776789362637e+01,1.200001083815001692e+02,0.000000000000000000e+00
3.200004782531673442e+01,1.200001087994136810e+02,0.000000000000000000e+00
3.200004788244095977e+01,1.200001092173835957e+02,0.000000000000000000e+00
3.200004793926784430e+01,1.200001096354093164e+02,0.000000000000000000e+00
3.200004799579889436e+01,1.200001100534902889e+02,0.000000000000000000e+00
3.200004805203563052e+01,1.200001104716259022e+02,0.000000000000000000e+00
3.200004810797955912e+01,1.200001108898156019e+02,0.000000000000000000e+00
3.200004816363217941e+01,1.200001113080588340e+02,0.000000000000000000e+00
3.200004821899498353e+01,1.200001117263550299e+02,0.000000000000000000e+00
3.200004827406944941e+01,1.200001121447036070e+02,0.000000000000000000e+00
3.200004832885707629e+01,1.200001125631040821e+02,0.000000000000000000e+00
3.200004838335930657e+01,1.200001129815558727e+02,0.000000000000000000e+00
3.200004843757763240e+01,1.200001134000584671e+02,0.000000000000000000e+00
3.200004849151348907e+01,1.200001138186112968e+02,0.000000000000000000e+00
3.200004854516833319e+01,1.200001142372138645e+02,0.000000000000000000e+00
3.200004859854360717e+01,1.200001146558656444e+02,0.000000000000000000e+00
3.200004865164073919e+01,1.200001150745661391e+02,0.000000000000000000e+00
3.200004870446116456e+01,1.200001154933148371e+02,0.000000000000000000e+00
3.200004875700629725e+01,1.200001159121111840e+02,0.000000000000000000e+00
3.200004880927756545e+01,1.200001163309547678e+02,0.000000000000000000e+00
3.200004886127636894e+01,1.200001167498450485e+02,0.000000000000000000e+00
3.200004891300410748e+01,1.200001171687815287e+02,0.000000000000000000e+00
3.200004896446216662e+01,1.200001175877637252e+02,0.000000000000000000e+00
3.200004901565193904e+01,1.200001180067911974e+02,0.000000000000000000e+00
3.200004906657480319e+01,1.200001184258634481e+02,0.000000000000000000e+00
3.200004911723213752e+01,1.200001188449800225e+02,0.000000000000000000e+00
3.200004916762530627e+01,1.200001192641404373e+02,0.000000000000000000e+00
3.200004921775565947e+01,1.200001196833442663e+02,0.000000000000000000e+00
3.200004926762456137e+01,1.200001201025910120e+02,0.000000000000000000e+00
3.200004931723335488e+01,1.200001205218802482e+02,0.000000000000000000e+00
3.200004936658338295e+01,1.200001209412115486e+02,0.000000000000000000e+00
3.200004941567596006e+01,1.200001213605844868e+02,0.000000000000000000e+00
3.200004946451243626e+01,1.200001217799985511e+02,0.000000000000000000e+00
3.200004951309411894e+01,1.200001221994533864e+02,0.000000000000000000e+00
3.200004956142231549e+01,1.200001226189485521e+02,0.000000000000000000e+00
3.200004960949834754e+01,1.200001230384836077e+02,0.000000000000000000e+00
3.200004965732350115e+01,1.200001234580581411e+02,0.000000000000000000e+00
3.200004970489907663e+01,1.200001238776717400e+02,0.000000000000000000e+00
3.200004975222636716e+01,1.200001242973240210e+02,0.000000000000000000e+00
3.200004979930663751e+01,1.200001247170145717e+02,0.000000000000000000e+00
3.200004984614117376e+01,1.200001251367429660e+02,0.000000000000000000e+00
3.200004989273124778e+01,1.200001255565088343e+02,0.000000000000000000e+00
3.200004993907810302e+01,1.200001259763117645e+02,0.000000000000000000e+00
3.200004998518301846e+01,1.200001263961513729e+02,0.000000000000000000e+00
3.200005003104722334e+01,1.200001268160273185e+02,0.000000000000000000e+00
3.200005007667196821e+01,1.200001272359391606e+02,0.000000000000000000e+00
3.200005012205849653e+01,1.200001276558865726e+02,0.000000000000000000e+00
3.200005016720802331e+01,1.200001280758691422e+02,0.000000000000000000e+00
3.200005021212178491e+01,1.200001284958865284e+02,0.000000000000000000e+00
3.200005025680100346e+01,1.200001289159383617e+02,0.000000000000000000e+00
3.200005030124687266e+01,1.200001293360243011e+02,0.000000000000000000e+00
3.200005034546062177e+01,1.200001297561439486e+02,0.000000000000000000e+00
3.200005038944343028e+01,1.200001301762969774e+02,0.000000000000000000e+00
3.200005043319651321e+01,1.200001305964830465e+02,0.000000000000000000e+00
3.200005047672103586e+01,1.200001310167018005e+02,0.000000000000000000e+00
3.200005052001819905e+01,1.200001314369528984e+02,0.000000000000000000e+00
3.200005056308916096e+01,1.200001318572359992e+02,0.000000000000000000e+00
3.200005060593511530e+01,1.200001322775507759e+02,0.000000000000000000e+00
3.200005064855720605e+01,1.200001326978968734e+02,0.000000000000000000e+00
3.200005069095659849e+01,1.200001331182740216e+02,0.000000000000000000e+00
3.200005073313444370e+01,1.200001335386818226e+02,0.000000000000000000e+00
3.200005077509189988e+01,1.200001339591200065e+02,0.000000000000000000e+00
3.200005081683008967e+01,1.200001343795882462e+02,0.000000000000000000e+00
3.200005085835016416e+01,1.200001348000862293e+02,0.000000000000000000e+00
3.200005089965325311e+01,1.200001352206136431e+02,0.000000000000000000e+00
3.200005094074046497e+01,1.200001356411701749e+02,0.000000000000000000e+00
3.200005098161292949e+01,1.200001360617554980e+02,0.000000000000000000e+00
3.200005102227175513e+01,1.200001364823693564e+02,0.000000000000000000e+00
3.200005106271806454e+01,1.200001369030114233e+02,0.000000000000000000e+00
3.200005110295293065e+01,1.200001373236814146e+02,0.000000000000000000e+00
3.200005114297746900e+01,1.200001377443790318e+02,0.000000000000000000e+00
3.200005118279277383e+01,1.200001381651039907e+02,0.000000000000000000e+00
3.200005122239991806e+01,1.200001385858560070e+02,0.000000000000000000e+00
3.200005126179998172e+01,1.200001390066348250e+02,0.000000000000000000e+00
3.200005130099404482e+01,1.200001394274400894e+02,0.000000000000000000e+00
3.200005133998317319e+01,1.200001398482716013e+02,0.000000000000000000e+00
3.200005137876842554e+01,1.200001402691290338e+02,0.000000000000000000e+00
3.200005141735086767e+01,1.200001406900121310e+02,0.000000000000000000e+00
3.200005145573155119e+01,1.200001411109206657e+02,0.000000000000000000e+00
3.200005149391151349e+01,1.200001415318542968e+02,0.000000000000000000e+00
3.200005153189181328e+01,1.200001419528128537e+02,0.000000000000000000e+00
3.200005156967346664e+01,1.200001423737959811e+02,0.000000000000000000e+00
3.200005160725752518e+01,1.200001427948034802e+02,0.000000000000000000e+00
3.200005164464499785e+01,1.200001432158350809e+02,0.000000000000000000e+00
3.200005168183691495e+01,1.200001436368905274e+02,0.000000000000000000e+00
3.200005171883429256e+01,1.200001440579695782e+02,0.000000000000000000e+00
3.200005175563813253e+01,1.200001444790719916e+02,0.000000000000000000e+00
3.200005179224944385e+01,1.200001449001975118e+02,0.000000000000000000e+00
3.200005182866924258e+01,1.200001453213458973e+02,0.000000000000000000e+00
3.200005186489850217e+01,1.200001457425169065e+02,0.000000000000000000e+00
3.200005190093821028e+01,1.200001461637103404e+02,0.000000000000000000e+00
3.200005193678937587e+01,1.200001465849259006e+02,0.000000000000000000e+00
3.200005197245295818e+01,1.200001470061633881e+02,0.000000000000000000e+00
3.200005200792993776e+01,1.200001474274225899e+02,0.000000000000000000e+00
3.200005204322129515e+01,1.200001478487032500e+02,0.000000000000000000e+00
