ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.931333554405989528e+00,-2.721632523470707277e+00,0.000000000000000000e+00
2.919555570168683722e+00,-2.734263204722068519e+00,0.000000000000000000e+00
2.907785438825451152e+00,-2.746776991631220799e+00,0.000000000000000000e+00
2.896023898099725713e+00,-2.759174800848118281e+00,0.000000000000000000e+00
2.884271671417655281e+00,-2.771457545310334947e+00,0.000000000000000000e+00
2.872529468093711902e+00,-2.783626134187786150e+00,0.000000000000000000e+00
2.860797983515605214e+00,-2.795681472827873826e+00,0.000000000000000000e+00
2.849077899328398722e+00,-2.807624462701245882e+00,0.000000000000000000e+00
2.837369883617722799e+00,-2.819456001348332741e+00,0.000000000000000000e+00
2.825674591091996479e+00,-2.831176982326795599e+00,0.000000000000000000e+00
2.813992663263572336e+00,-2.842788295160012080e+00,0.000000000000000000e+00
2.802324728628736494e+00,-2.854290825286704969e+00,0.000000000000000000e+00
2.790671402846486071e+00,-2.865685454011798416e+00,0.000000000000000000e+00
2.779033288916032518e+00,-2.876973058458581090e+00,0.000000000000000000e+00
2.767410977352971369e+00,-2.888154511522238010e+00,0.000000000000000000e+00
2.755805046364069089e+00,-2.899230681824803035e+00,0.000000000000000000e+00
2.744216062020626623e+00,-2.910202433671579936e+00,0.000000000000000000e+00
2.732644578430372118e+00,-2.921070627009055620e+00,0.000000000000000000e+00
2.721091137907861057e+00,-2.931836117384340579e+00,0.000000000000000000e+00
2.709556271143339412e+00,-2.942499755906155645e+00,0.000000000000000000e+00
2.698040497370052915e+00,-2.953062389207369520e+00,0.000000000000000000e+00
2.686544324529972716e+00,-2.963524859409108370e+00,0.000000000000000000e+00
2.675068249437918322e+00,-2.973888004086424175e+00,0.000000000000000000e+00
2.663612757944063603e+00,-2.984152656235535161e+00,0.000000000000000000e+00
2.652178325094807665e+00,-2.994319644242625422e+00,0.000000000000000000e+00
2.640765415291996376e+00,-3.004389791854191305e+00,0.000000000000000000e+00
2.629374482450489658e+00,-3.014363918148935451e+00,0.000000000000000000e+00
2.618005970154063444e+00,-3.024242837511178283e+00,0.000000000000000000e+00
2.606660311809638308e+00,-3.034027359605786511e+00,0.000000000000000000e+00
2.595337930799836546e+00,-3.043718289354585771e+00,0.000000000000000000e+00
2.584039240633856149e+00,-3.053316426914247206e+00,0.000000000000000000e+00
2.572764645096669689e+00,-3.062822567655623995e+00,0.000000000000000000e+00
2.561514538396539642e+00,-3.072237502144511190e+00,0.000000000000000000e+00
2.550289305310859067e+00,-3.081562016123809311e+00,0.000000000000000000e+00
2.539089321330316285e+00,-3.090796890497066851e+00,0.000000000000000000e+00
2.527914952801384008e+00,-3.099942901313370580e+00,0.000000000000000000e+00
2.516766557067146692e+00,-3.109000819753569012e+00,0.000000000000000000e+00
2.505644482606460777e+00,-3.117971412117786834e+00,0.000000000000000000e+00
2.494549069171462463e+00,-3.126855439814218762e+00,0.000000000000000000e+00
2.483480647923427043e+00,-3.135653659349165956e+00,0.000000000000000000e+00
2.472439541566984200e+00,-3.144366822318290122e+00,0.000000000000000000e+00
2.461426064482704401e+00,-3.152995675399058673e+00,0.000000000000000000e+00
2.450440522858058578e+00,-3.161540960344355167e+00,0.000000000000000000e+00
2.439483214816766665e+00,-3.170003413977220852e+00,0.000000000000000000e+00
2.428554430546538079e+00,-3.178383768186711755e+00,0.000000000000000000e+00
2.417654452425223255e+00,-3.186682749924830027e+00,0.000000000000000000e+00
2.406783555145376674e+00,-3.194901081204512661e+00,0.000000000000000000e+00
2.395942005837250921e+00,-3.203039479098650499e+00,0.000000000000000000e+00
2.385130064190230659e+00,-3.211098655740101560e+00,0.000000000000000000e+00
2.374347982572716287e+00,-3.219079318322686678e+00,0.000000000000000000e+00
2.363596006150470608e+00,-3.226982169103127518e+00,0.000000000000000000e+00
2.352874373003441377e+00,-3.234807905403912276e+00,0.000000000000000000e+00
2.342183314241073067e+00,-3.242557219617054898e+00,0.000000000000000000e+00
2.331523054116116711e+00,-3.250230799208732702e+00,0.000000000000000000e+00
2.320893810136955615e+00,-3.257829326724766883e+00,0.000000000000000000e+00
2.310295793178455348e+00,-3.265353479796929026e+00,0.000000000000000000e+00
2.299729207591354463e+00,-3.272803931150050527e+00,0.000000000000000000e+00
2.289194251310207484e+00,-3.280181348609902958e+00,0.000000000000000000e+00
2.278691115959895264e+00,-3.287486395111838267e+00,0.000000000000000000e+00
2.268219986960712919e+00,-3.294719728710156392e+00,0.000000000000000000e+00
2.257781043632050455e+00,-3.301882002588183429e+00,0.000000000000000000e+00
2.247374459294684268e+00,-3.308973865069034570e+00,0.000000000000000000e+00
2.237000401371683989e+00,-3.315995959627048073e+00,0.000000000000000000e+00
2.226659031487953300e+00,-3.322948924899856493e+00,0.000000000000000000e+00
2.216350505568424278e+00,-3.329833394701088078e+00,0.000000000000000000e+00
2.206074973934904815e+00,-3.336649998033670350e+00,0.000000000000000000e+00
2.195832581401607531e+00,-3.343399359103715440e+00,0.000000000000000000e+00
2.185623467369362860e+00,-3.350082097334975195e+00,0.000000000000000000e+00
2.175447765918537169e+00,-3.356698827383837180e+00,0.000000000000000000e+00
2.165305605900667008e+00,-3.363250159154850483e+00,0.000000000000000000e+00
2.155197111028820167e+00,-3.369736697816761328e+00,0.000000000000000000e+00
2.145122399966703952e+00,-3.376159043819036309e+00,0.000000000000000000e+00
2.135081586416526900e+00,-3.382517792908866561e+00,0.000000000000000000e+00
2.125074779205635700e+00,-3.388813536148618244e+00,0.000000000000000000e+00
2.115102082371929537e+00,-3.395046859933734229e+00,0.000000000000000000e+00
2.105163595248078945e+00,-3.401218346011053217e+00,0.000000000000000000e+00
2.095259412544549171e+00,-3.407328571497537872e+00,0.000000000000000000e+00
2.085389624431453814e+00,-3.413378108899396857e+00,0.000000000000000000e+00
2.075554316619241835e+00,-3.419367526131582125e+00,0.000000000000000000e+00
2.065753570438238818e+00,-3.425297386537649480e+00,0.000000000000000000e+00
2.055987462917048259e+00,-3.431168248909968632e+00,0.000000000000000000e+00
2.046256066859832856e+00,-3.436980667510265430e+00,0.000000000000000000e+00
2.036559450922489134e+00,-3.442735192090479401e+00,0.000000000000000000e+00
2.026897679687714948e+00,-3.448432367913939256e+00,0.000000000000000000e+00
2.017270813739005852e+00,-3.454072735776817726e+00,0.000000000000000000e+00
2.007678909733571881e+00,-3.459656832029875950e+00,0.000000000000000000e+00
1.998122020474198957e+00,-3.465185188600472088e+00,0.000000000000000000e+00
1.988600194980061797e+00,-3.470658333014824848e+00,0.000000000000000000e+00
1.979113478556509431e+00,-3.476076788420523034e+00,0.000000000000000000e+00
1.969661912863824194e+00,-3.481441073609261139e+00,0.000000000000000000e+00
1.960245535984973531e+00,-3.486751703039803196e+00,0.000000000000000000e+00
1.950864382492370375e+00,-3.492009186861146475e+00,0.000000000000000000e+00
1.941518483513641202e+00,-3.497214030935892559e+00,0.000000000000000000e+00
1.932207866796431084e+00,-3.502366736863798291e+00,0.000000000000000000e+00
1.922932556772241064e+00,-3.507467802005508783e+00,0.000000000000000000e+00
1.913692574619324960e+00,-3.512517719506456970e+00,0.000000000000000000e+00
1.904487938324643137e+00,-3.517516978320919918e+00,0.000000000000000000e+00
1.895318662744898575e+00,-3.522466063236219913e+00,0.000000000000000000e+00
1.886184759666652777e+00,-3.527365454897072983e+00,0.000000000000000000e+00
1.877086237865546847e+00,-3.532215629830057768e+00,0.000000000000000000e+00
1.868023103164630827e+00,-3.537017060468208296e+00,0.000000000000000000e+00
1.858995358491811078e+00,-3.541770215175723102e+00,0.000000000000000000e+00
1.850003003936433688e+00,-3.546475558272769835e+00,0.000000000000000000e+00
1.841046036805012331e+00,-3.551133550060394661e+00,0.000000000000000000e+00
1.832124451676107046e+00,-3.555744646845511170e+00,0.000000000000000000e+00
1.823238240454372328e+00,-3.560309300965974533e+00,0.000000000000000000e+00
1.814387392423778111e+00,-3.564827960815728503e+00,0.000000000000000000e+00
1.805571894300023406e+00,-3.569301070870011028e+00,0.000000000000000000e+00
1.796791730282139010e+00,-3.573729071710627370e+00,0.000000000000000000e+00
1.788046882103307089e+00,-3.578112400051265407e+00,0.000000000000000000e+00
1.779337329080894037e+00,-3.582451488762863345e+00,0.000000000000000000e+00
1.770663048165713960e+00,-3.586746766899008065e+00,0.000000000000000000e+00
1.762024013990530547e+00,-3.590998659721370778e+00,0.000000000000000000e+00
1.753420198917807316e+00,-3.595207588725165770e+00,0.000000000000000000e+00
1.744851573086718899e+00,-3.599373971664626470e+00,0.000000000000000000e+00
1.736318104459429135e+00,-3.603498222578498389e+00,0.000000000000000000e+00
1.727819758866650846e+00,-3.607580751815539166e+00,0.000000000000000000e+00
1.719356500052488412e+00,-3.611621966060019062e+00,0.000000000000000000e+00
1.710928289718582906e+00,-3.615622268357222335e+00,0.000000000000000000e+00
1.702535087567565109e+00,-3.619582058138934411e+00,0.000000000000000000e+00
1.694176851345821300e+00,-3.623501731248922830e+00,0.000000000000000000e+00
1.685853536885586257e+00,-3.627381679968395556e+00,0.000000000000000000e+00
1.677565098146374334e+00,-3.631222293041438842e+00,0.000000000000000000e+00
1.669311487255751070e+00,-3.635023955700426246e+00,0.000000000000000000e+00
1.661092654549459757e+00,-3.638787049691395215e+00,0.000000000000000000e+00
1.652908548610909190e+00,-3.642511953299393035e+00,0.000000000000000000e+00
1.644759116310031688e+00,-3.646199041373773486e+00,0.000000000000000000e+00
1.636644302841522070e+00,-3.649848685353458411e+00,0.000000000000000000e+00
1.628564051762464882e+00,-3.653461253292144217e+00,0.000000000000000000e+00
1.620518305029354122e+00,-3.657037109883459980e+00,0.000000000000000000e+00
1.612507003034523656e+00,-3.660576616486069579e+00,0.000000000000000000e+00
1.604530084641983878e+00,-3.664080131148713004e+00,0.000000000000000000e+00
1.596587487222687063e+00,-3.667548008635187262e+00,0.000000000000000000e+00
1.588679146689215393e+00,-3.670980600449259779e+00,0.000000000000000000e+00
1.580804997529910549e+00,-3.674378254859512971e+00,0.000000000000000000e+00
1.572964972842445741e+00,-3.677741316924117765e+00,0.000000000000000000e+00
1.565159004366854179e+00,-3.681070128515529838e+00,0.000000000000000000e+00
1.557387022518013753e+00,-3.684365028345109039e+00,0.000000000000000000e+00
1.549648956417603030e+00,-3.687626351987659756e+00,0.000000000000000000e+00
1.541944733925534106e+00,-3.690854431905882471e+00,0.000000000000000000e+00
1.534274281670864992e+00,-3.694049597474745816e+00,0.000000000000000000e+00
1.526637525082205293e+00,-3.697212175005764934e+00,0.000000000000000000e+00
1.519034388417619619e+00,-3.700342487771191458e+00,0.000000000000000000e+00
1.511464794794035615e+00,-3.703440856028108019e+00,0.000000000000000000e+00
1.503928666216163945e+00,-3.706507597042430380e+00,0.000000000000000000e+00
1.496425923604936647e+00,-3.709543025112809200e+00,0.000000000000000000e+00
1.488956486825474990e+00,-3.712547451594433223e+00,0.000000000000000000e+00
1.481520274714584140e+00,-3.715521184922729425e+00,0.000000000000000000e+00
1.474117205107794870e+00,-3.718464530636962362e+00,0.000000000000000000e+00
1.466747194865944959e+00,-3.721377791403724267e+00,0.000000000000000000e+00
1.459410159901316506e+00,-3.724261267040323453e+00,0.000000000000000000e+00
1.452106015203332490e+00,-3.727115254538056366e+00,0.000000000000000000e+00
1.444834674863819446e+00,-3.729940048085376603e+00,0.000000000000000000e+00
1.437596052101840272e+00,-3.732735939090948474e+00,0.000000000000000000e+00
1.430390059288107141e+00,-3.735503216206585986e+00,0.000000000000000000e+00
1.423216607968978087e+00,-3.738242165350080359e+00,0.000000000000000000e+00
1.416075608890045245e+00,-3.740953069727909419e+00,0.000000000000000000e+00
1.408966972019316977e+00,-3.743636209857829744e+00,0.000000000000000000e+00
1.401890606570004971e+00,-3.746291863591352023e+00,0.000000000000000000e+00
1.394846421022921001e+00,-3.748920306136092062e+00,0.000000000000000000e+00
1.387834323148482429e+00,-3.751521810078008112e+00,0.000000000000000000e+00
1.380854220028342239e+00,-3.754096645403511623e+00,0.000000000000000000e+00
1.373906018076644475e+00,-3.756645079521455433e+00,0.000000000000000000e+00
1.366989623060908876e+00,-3.759167377284998501e+00,0.000000000000000000e+00
1.360104940122550676e+00,-3.761663801013351183e+00,0.000000000000000000e+00
1.353251873797046922e+00,-3.764134610513386381e+00,0.000000000000000000e+00
1.346430328033746182e+00,-3.766580063101130804e+00,0.000000000000000000e+00
1.339640206215331864e+00,-3.769000413623130097e+00,0.000000000000000000e+00
1.332881411176942477e+00,-3.771395914477681188e+00,0.000000000000000000e+00
1.326153845224958605e+00,-3.773766815635942073e+00,0.000000000000000000e+00
1.319457410155452148e+00,-3.776113364662910588e+00,0.000000000000000000e+00
1.312792007272312045e+00,-3.778435806738274394e+00,0.000000000000000000e+00
1.306157537405046698e+00,-3.780734384677131299e+00,0.000000000000000000e+00
1.299553900926271321e+00,-3.783009338950578559e+00,0.000000000000000000e+00
1.292980997768877538e+00,-3.785260907706175626e+00,0.000000000000000000e+00
1.286438727442902552e+00,-3.787489326788270549e+00,0.000000000000000000e+00
1.279926989052088127e+00,-3.789694829758200711e+00,0.000000000000000000e+00
1.273445681310146238e+00,-3.791877647914357219e+00,0.000000000000000000e+00
1.266994702556727859e+00,-3.794038010312122733e+00,0.000000000000000000e+00
1.260573950773103302e+00,-3.796176143783672075e+00,0.000000000000000000e+00
1.254183323597558353e+00,-3.798292272957646265e+00,0.000000000000000000e+00
1.247822718340508175e+00,-3.800386620278690231e+00,0.000000000000000000e+00
1.241492031999335222e+00,-3.802459406026860389e+00,0.000000000000000000e+00
1.235191161272957139e+00,-3.804510848336898121e+00,0.000000000000000000e+00
1.228920002576122217e+00,-3.806541163217374901e+00,0.000000000000000000e+00
1.222678452053447051e+00,-3.808550564569698427e+00,0.000000000000000000e+00
1.216466405593187305e+00,-3.810539264206993071e+00,0.000000000000000000e+00
1.210283758840760004e+00,-3.812507471872843556e+00,0.000000000000000000e+00
1.204130407212008702e+00,-3.814455395259908510e+00,0.000000000000000000e+00
1.198006245906222622e+00,-3.816383240028399015e+00,0.000000000000000000e+00
1.191911169918913771e+00,-3.818291209824429711e+00,0.000000000000000000e+00
1.185845074054349135e+00,-3.820179506298233552e+00,0.000000000000000000e+00
1.179807852937852175e+00,-3.822048329122246457e+00,0.000000000000000000e+00
1.173799401027863842e+00,-3.823897876009061392e+00,0.000000000000000000e+00
1.167819612627783554e+00,-3.825728342729247444e+00,0.000000000000000000e+00
1.161868381897577684e+00,-3.827539923129043675e+00,0.000000000000000000e+00
1.155945602865169120e+00,-3.829332809147914851e+00,0.000000000000000000e+00
1.150051169437607212e+00,-3.831107190835982390e+00,0.000000000000000000e+00
1.144184975412020799e+00,-3.832863256371322080e+00,0.000000000000000000e+00
1.138346914486365380e+00,-3.834601192077130793e+00,0.000000000000000000e+00
1.132536880269955137e+00,-3.836321182438767075e+00,0.000000000000000000e+00
1.126754766293792009e+00,-3.838023410120658063e+00,0.000000000000000000e+00
1.121000466020695363e+00,-3.839708055983080293e+00,0.000000000000000000e+00
1.115273872855230053e+00,-3.841375299098810814e+00,0.000000000000000000e+00
1.109574880153440635e+00,-3.843025316769648647e+00,0.000000000000000000e+00
1.103903381232391734e+00,-3.844658284542811444e+00,0.000000000000000000e+00
1.098259269379519232e+00,-3.846274376227201142e+00,0.000000000000000000e+00
1.092642437861796489e+00,-3.847873763909545275e+00,0.000000000000000000e+00
1.087052779934716273e+00,-3.849456617970409944e+00,0.000000000000000000e+00
1.081490188851092826e+00,-3.851023107100087106e+00,0.000000000000000000e+00
1.075954557869682970e+00,-3.852573398314357522e+00,0.000000000000000000e+00
1.070445780263639346e+00,-3.854107656970125362e+00,0.000000000000000000e+00
1.064963749328783793e+00,-3.855626046780932459e+00,0.000000000000000000e+00
1.059508358391718197e+00,-3.857128729832343339e+00,0.000000000000000000e+00
